SchoolYear,DistrictName,StudentGroupType,StudentGroup,GradeLevel,TestAdministration,TestSubject,Count of Students Expected to Test,PercentLevel1,PercentLevel2,PercentLevel3,PercentLevel4,PercentParticipation
2017-18,Walla Walla Public Schools,s504,Non Section 504,08,SBAC,ELA,391.0,0.1892583120204,0.2710997442455,0.3785166240409,0.1432225063938,0.9820971867007
2017-18,Walla Walla Public Schools,SWD,Students without Disabilities,08,SBAC,ELA,355.0,0.1267605633802,0.2788732394366,0.4309859154929,0.1549295774647,0.9915492957746
2017-18,Walla Walla Public Schools,FRL,Non-Low Income,08,SBAC,Math,181.0,0.1270718232044,0.2430939226519,0.2707182320441,0.3535911602209,0.9944751381215
2017-18,Walla Walla Public Schools,FRL,Low-Income,08,SBAC,Math,229.0,0.4934497816593,0.2838427947598,0.122270742358,0.0698689956331,0.9694323144104
2017-18,Walla Walla Public Schools,Gender,Female,08,SBAC,Math,200.0,0.34,0.285,0.16,0.21,0.995
2017-18,Walla Walla Public Schools,Gender,Male,08,SBAC,Math,210.0,0.3238095238095,0.247619047619,0.2142857142857,0.1809523809523,0.9666666666666
2017-18,Walla Walla Public Schools,homeless,Non-Homeless,08,SBAC,Math,,0.3266832917705,0.2643391521197,0.1920199501246,0.1970074812967,0.9800498753117
2017-18,Walla Walla Public Schools,Migrant,Non Migrant,08,SBAC,Math,,0.3300248138957,0.2605459057071,0.1910669975186,0.1985111662531,0.9801488833746
2017-18,Walla Walla Public Schools,Race,Native Hawaiian/ Other Pacific Islander,08,SBAC,Math,,,,,,
2017-18,Walla Walla Public Schools,Race,Asian,08,SBAC,Math,,,,,,
2017-18,Walla Walla Public Schools,Race,TwoorMoreRaces,08,SBAC,Math,13.0,0.3076923076923,0.2307692307692,0.2307692307692,0.2307692307692,1.0
2017-18,Walla Walla Public Schools,s504,Section 504,08,SBAC,Math,19.0,0.2631578947368,0.3684210526315,0.2105263157894,0.1578947368421,1.0
2017-18,Walla Walla Public Schools,s504,Non Section 504,08,SBAC,Math,391.0,0.3350383631713,0.2608695652173,0.1867007672634,0.1969309462915,0.9795396419437
2017-18,Walla Walla Public Schools,SWD,Students with Disabilities,08,SBAC,Math,55.0,0.7818181818181,0.0545454545454,0.0181818181818,0.0545454545454,0.9090909090909
2017-18,Walla Walla Public Schools,SWD,Students without Disabilities,08,SBAC,Math,355.0,0.2619718309859,0.2985915492957,0.2140845070422,0.2169014084507,0.9915492957746
2017-18,Walla Walla Public Schools,ELL,Non-English Language Learners,10,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,FRL,Low-Income,10,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,homeless,Non-Homeless,10,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,Military,Non Military Parent,10,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,Race,White,10,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,SWD,Students with Disabilities,10,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,All,All Students,10,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,FRL,Low-Income,10,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,Gender,Female,10,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,Gender,Male,10,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,homeless,Non-Homeless,10,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,s504,Non Section 504,10,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,All,All Students,10,SBAC,ELA,484.0,0.1694214876033,0.1921487603305,0.3574380165289,0.2582644628099,0.9772727272727
2017-18,Walla Walla Public Schools,ELL,English Language Learners,10,SBAC,ELA,39.0,0.5384615384615,0.3076923076923,0.1282051282051,0.0,0.9743589743589
2017-18,Walla Walla Public Schools,ELL,Non-English Language Learners,10,SBAC,ELA,445.0,0.1370786516853,0.1820224719101,0.3775280898876,0.2808988764044,0.9775280898876
2017-18,Walla Walla Public Schools,Foster,Non-Foster Care,10,SBAC,ELA,484.0,0.1694214876033,0.1921487603305,0.3574380165289,0.2582644628099,0.9772727272727
2017-18,Walla Walla Public Schools,FRL,Non-Low Income,10,SBAC,ELA,208.0,0.0673076923076,0.1490384615384,0.3653846153846,0.3942307692307,0.9759615384615
2017-18,Walla Walla Public Schools,FRL,Low-Income,10,SBAC,ELA,276.0,0.2463768115942,0.2246376811594,0.3514492753623,0.1557971014492,0.9782608695652
2017-18,Walla Walla Public Schools,Gender,Male,10,SBAC,ELA,239.0,0.2343096234309,0.2092050209205,0.3640167364016,0.1673640167364,0.9748953974895
2017-18,Walla Walla Public Schools,homeless,Homeless,10,SBAC,ELA,14.0,0.3571428571428,0.2142857142857,0.2857142857142,0.1428571428571,1.0
2017-18,Walla Walla Public Schools,homeless,Non-Homeless,10,SBAC,ELA,470.0,0.163829787234,0.1914893617021,0.3595744680851,0.2617021276595,0.9765957446808
2017-18,Walla Walla Public Schools,Migrant,Non Migrant,10,SBAC,ELA,,0.1680672268907,0.1890756302521,0.3571428571428,0.2626050420168,0.9768907563025
2017-18,Walla Walla Public Schools,Military,Military Parent,10,SBAC,ELA,,,,,,
2017-18,Walla Walla Public Schools,SWD,Students without Disabilities,10,SBAC,ELA,,0.1018957345971,0.1777251184834,0.4052132701421,0.2938388625592,0.9786729857819
2017-18,Walla Walla Public Schools,All,All Students,10,SBAC,Math,483.0,0.4182194616977,0.231884057971,0.1780538302277,0.1304347826086,0.9585921325051
2017-18,Walla Walla Public Schools,ELL,English Language Learners,10,SBAC,Math,,,,,,
2017-18,Walla Walla Public Schools,ELL,Non-English Language Learners,10,SBAC,Math,,0.3806306306306,0.2454954954954,0.1914414414414,0.1418918918918,0.9594594594594
2017-18,Walla Walla Public Schools,FRL,Non-Low Income,10,SBAC,Math,207.0,0.2415458937198,0.2463768115942,0.2463768115942,0.231884057971,0.9661835748792
2017-18,Walla Walla Public Schools,FRL,Low-Income,10,SBAC,Math,276.0,0.5507246376811,0.2210144927536,0.1268115942028,0.0543478260869,0.9528985507246
2017-18,Walla Walla Public Schools,Gender,Male,10,SBAC,Math,238.0,0.4579831932773,0.2310924369747,0.172268907563,0.1008403361344,0.9621848739495
2017-18,Walla Walla Public Schools,homeless,Homeless,10,SBAC,Math,,,,,,
2017-18,Walla Walla Public Schools,homeless,Non-Homeless,10,SBAC,Math,,0.4157782515991,0.230277185501,0.1812366737739,0.1343283582089,0.9616204690831
2017-18,Walla Walla Public Schools,Migrant,Migrant,10,SBAC,Math,,,,,,
2017-18,Walla Walla Public Schools,Migrant,Non Migrant,10,SBAC,Math,,0.4105263157894,0.2336842105263,0.1810526315789,0.1326315789473,0.9578947368421
2017-18,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,10,SBAC,Math,,,,,,
2017-18,Walla Walla Public Schools,Race,Black/ African American,10,SBAC,Math,,,,,,
2017-18,Walla Walla Public Schools,Race,Asian,10,SBAC,Math,,,,,,
2017-18,Walla Walla Public Schools,Race,TwoorMoreRaces,10,SBAC,Math,15.0,0.4666666666666,0.2666666666666,0.0666666666666,0.2,1.0
2017-18,Walla Walla Public Schools,s504,Section 504,10,SBAC,Math,22.0,0.590909090909,0.1818181818181,0.0454545454545,0.1818181818181,1.0
2017-18,Walla Walla Public Schools,s504,Non Section 504,10,SBAC,Math,461.0,0.409978308026,0.234273318872,0.1843817787418,0.1279826464208,0.9566160520607
2017-18,Walla Walla Public Schools,SWD,Students with Disabilities,10,SBAC,Math,,,,,,
2017-18,Walla Walla Public Schools,SWD,Students without Disabilities,10,SBAC,Math,,0.3444180522565,0.2636579572446,0.2019002375296,0.1496437054631,0.959619952494
2017-18,Walla Walla Public Schools,All,All Students,All Grades,AIM,ELA,28.0,0.1785714285714,0.25,0.4642857142857,0.1071428571428,1.0
2017-18,Walla Walla Public Schools,ELL,English Language Learners,All Grades,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,Foster,Non-Foster Care,All Grades,AIM,ELA,28.0,0.1785714285714,0.25,0.4642857142857,0.1071428571428,1.0
2017-18,Walla Walla Public Schools,FRL,Non-Low Income,All Grades,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,FRL,Low-Income,All Grades,AIM,ELA,,0.1904761904761,0.2857142857142,0.4285714285714,0.095238095238,1.0
2017-18,Walla Walla Public Schools,Migrant,Non Migrant,All Grades,AIM,ELA,28.0,0.1785714285714,0.25,0.4642857142857,0.1071428571428,1.0
2017-18,Walla Walla Public Schools,Race,White,All Grades,AIM,ELA,16.0,0.1875,0.25,0.4375,0.125,1.0
2017-18,Walla Walla Public Schools,s504,Non Section 504,All Grades,AIM,ELA,28.0,0.1785714285714,0.25,0.4642857142857,0.1071428571428,1.0
2017-18,Walla Walla Public Schools,ELL,English Language Learners,All Grades,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,ELL,Non-English Language Learners,All Grades,AIM,Math,,0.1818181818181,0.1363636363636,0.5,0.1818181818181,1.0
2017-18,Walla Walla Public Schools,FRL,Non-Low Income,All Grades,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,FRL,Low-Income,All Grades,AIM,Math,,0.1904761904761,0.2380952380952,0.4285714285714,0.1428571428571,1.0
2017-18,Walla Walla Public Schools,Gender,Female,All Grades,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,Gender,Male,All Grades,AIM,Math,,0.1428571428571,0.1904761904761,0.5714285714285,0.095238095238,1.0
2017-18,Walla Walla Public Schools,homeless,Non-Homeless,All Grades,AIM,Math,27.0,0.1481481481481,0.1851851851851,0.5185185185185,0.1481481481481,1.0
2017-18,Walla Walla Public Schools,Military,Non Military Parent,All Grades,AIM,Math,27.0,0.1481481481481,0.1851851851851,0.5185185185185,0.1481481481481,1.0
2017-18,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),All Grades,AIM,Math,11.0,0.090909090909,0.2727272727272,0.5454545454545,0.090909090909,1.0
2017-18,Walla Walla Public Schools,Race,White,All Grades,AIM,Math,16.0,0.1875,0.125,0.5,0.1875,1.0
2017-18,Walla Walla Public Schools,SWD,Students with Disabilities,All Grades,AIM,Math,27.0,0.1481481481481,0.1851851851851,0.5185185185185,0.1481481481481,1.0
2017-18,Walla Walla Public Schools,All,All Students,All Grades,SBAC,ELA,2990.0,0.2578595317725,0.2270903010033,0.2989966555183,0.2020066889632,0.9859531772575
2017-18,Walla Walla Public Schools,ELL,English Language Learners,All Grades,SBAC,ELA,407.0,0.6265356265356,0.2850122850122,0.081081081081,0.004914004914,0.9975429975429
2017-18,Walla Walla Public Schools,ELL,Non-English Language Learners,All Grades,SBAC,ELA,2583.0,0.1997677119628,0.2179636082075,0.3333333333333,0.2330623306233,0.9841269841269
2017-18,Walla Walla Public Schools,Foster,Non-Foster Care,All Grades,SBAC,ELA,2990.0,0.2578595317725,0.2270903010033,0.2989966555183,0.2020066889632,0.9859531772575
2017-18,Walla Walla Public Schools,Gender,Female,All Grades,SBAC,ELA,1479.0,0.2116294793779,0.2210953346855,0.3056118999323,0.2508451656524,0.9891818796484
2017-18,Walla Walla Public Schools,homeless,Non-Homeless,All Grades,SBAC,ELA,2903.0,0.2504305890458,0.2266620737168,0.3017568033069,0.2070272132276,0.9858766792972
2017-18,Walla Walla Public Schools,Migrant,Non Migrant,All Grades,SBAC,ELA,2942.0,0.2539089055064,0.2263766145479,0.3004758667573,0.204962610469,0.9857239972807
2017-18,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,All Grades,SBAC,ELA,,,,,,
2017-18,Walla Walla Public Schools,Race,Native Hawaiian/ Other Pacific Islander,All Grades,SBAC,ELA,,,,,,
2017-18,Walla Walla Public Schools,Race,Black/ African American,All Grades,SBAC,ELA,21.0,0.3333333333333,0.4285714285714,0.1904761904761,0.0,0.9523809523809
2017-18,Walla Walla Public Schools,Race,Asian,All Grades,SBAC,ELA,37.0,0.1621621621621,0.1351351351351,0.2972972972972,0.3783783783783,0.9729729729729
2017-18,Walla Walla Public Schools,Race,TwoorMoreRaces,All Grades,SBAC,ELA,100.0,0.25,0.18,0.29,0.28,1.0
2017-18,Walla Walla Public Schools,s504,Section 504,All Grades,SBAC,ELA,128.0,0.296875,0.2578125,0.3125,0.109375,0.9765625
2017-18,Walla Walla Public Schools,s504,Non Section 504,All Grades,SBAC,ELA,2862.0,0.2561146051712,0.22571628232,0.2983927323549,0.2061495457721,0.9863731656184
2017-18,Walla Walla Public Schools,SWD,Students without Disabilities,All Grades,SBAC,ELA,2559.0,0.1875732708089,0.2352481438061,0.3352872215709,0.232903477921,0.991012114107
2017-18,Walla Walla Public Schools,All,All Students,All Grades,SBAC,Math,2991.0,0.3416917418923,0.2668004012036,0.2026078234704,0.1708458709461,0.9819458375125
2017-18,Walla Walla Public Schools,Foster,Non-Foster Care,All Grades,SBAC,Math,2991.0,0.3416917418923,0.2668004012036,0.2026078234704,0.1708458709461,0.9819458375125
2017-18,Walla Walla Public Schools,FRL,Non-Low Income,All Grades,SBAC,Math,1251.0,0.1590727418065,0.2350119904076,0.2781774580335,0.3093525179856,0.9816147082334
2017-18,Walla Walla Public Schools,FRL,Low-Income,All Grades,SBAC,Math,1740.0,0.4729885057471,0.2896551724137,0.1482758620689,0.071264367816,0.9821839080459
2017-18,Walla Walla Public Schools,Gender,Male,All Grades,SBAC,Math,1512.0,0.345238095238,0.2585978835978,0.199074074074,0.1752645502645,0.9781746031746
2017-18,Walla Walla Public Schools,homeless,Homeless,All Grades,SBAC,Math,88.0,0.5454545454545,0.2954545454545,0.090909090909,0.0227272727272,0.9545454545454
2017-18,Walla Walla Public Schools,homeless,Non-Homeless,All Grades,SBAC,Math,2903.0,0.3355149844987,0.2659317946951,0.2059937995177,0.1753358594557,0.9827764381674
2017-18,Walla Walla Public Schools,Migrant,Migrant,All Grades,SBAC,Math,48.0,0.5625,0.375,0.0416666666666,0.0208333333333,1.0
2017-18,Walla Walla Public Schools,Military,Military Parent,All Grades,SBAC,Math,39.0,0.2307692307692,0.2051282051282,0.2820512820512,0.2564102564102,0.9743589743589
2017-18,Walla Walla Public Schools,Military,Non Military Parent,All Grades,SBAC,Math,2952.0,0.3431571815718,0.2676151761517,0.2015582655826,0.1697154471544,0.9820460704607
2017-18,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,All Grades,SBAC,Math,,,,,,
2017-18,Walla Walla Public Schools,Race,Asian,All Grades,SBAC,Math,37.0,0.2162162162162,0.2162162162162,0.2162162162162,0.3513513513513,1.0
2017-18,Walla Walla Public Schools,Race,TwoorMoreRaces,All Grades,SBAC,Math,100.0,0.32,0.22,0.24,0.21,0.99
2017-18,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),All Grades,SBAC,Math,1244.0,0.4847266881028,0.2909967845659,0.1430868167202,0.0635048231511,0.9823151125401
2017-18,Walla Walla Public Schools,s504,Non Section 504,All Grades,SBAC,Math,2864.0,0.3393854748603,0.2660614525139,0.2039106145251,0.1728351955307,0.9821927374301
2017-18,Walla Walla Public Schools,Gender,Male,03,SBAC,ELA,194.0,0.340206185567,0.2371134020618,0.201030927835,0.2061855670103,0.9845360824742
2017-18,Walla Walla Public Schools,Migrant,Non Migrant,03,SBAC,Math,,0.377358490566,0.2028301886792,0.2405660377358,0.1650943396226,0.9858490566037
2017-18,Walla Walla Public Schools,FRL,Low-Income,04,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,homeless,Homeless,04,SBAC,ELA,,,,,,
2017-18,Walla Walla Public Schools,Migrant,Non Migrant,04,SBAC,Math,,0.2565947242206,0.3453237410071,0.2422062350119,0.1510791366906,0.9952038369304
2017-18,Walla Walla Public Schools,Military,Non Military Parent,04,SBAC,Math,,0.2600472813238,0.3522458628841,0.2316784869976,0.1513002364066,0.9952718676122
2017-18,Walla Walla Public Schools,Race,TwoorMoreRaces,05,SBAC,ELA,,,,,,
2017-18,Walla Walla Public Schools,s504,Section 504,05,SBAC,ELA,,0.5333333333333,0.1333333333333,0.2,0.1333333333333,1.0
2017-18,Walla Walla Public Schools,Gender,Female,05,SBAC,Math,209.0,0.2822966507177,0.2822966507177,0.1913875598086,0.2296650717703,0.9856459330143
2017-18,Walla Walla Public Schools,Migrant,Migrant,05,SBAC,Math,,,,,,
2017-18,Walla Walla Public Schools,Race,Black/ African American,05,SBAC,Math,,,,,,
2017-18,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,05,SBAC,Math,,,,,,
2017-18,Walla Walla Public Schools,All,All Students,06,SBAC,Math,394.0,0.3350253807106,0.3096446700507,0.1751269035532,0.1649746192893,0.984771573604
2017-18,Walla Walla Public Schools,Gender,Female,06,SBAC,Math,170.0,0.3176470588235,0.3058823529411,0.2117647058823,0.1588235294117,0.9941176470588
2017-18,Walla Walla Public Schools,Gender,Male,07,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,Foster,Non-Foster Care,07,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,Gender,Male,07,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,s504,Section 504,07,SBAC,ELA,23.0,0.3043478260869,0.1739130434782,0.2608695652173,0.1739130434782,0.9130434782608
2017-18,Walla Walla Public Schools,Foster,Non-Foster Care,07,SBAC,Math,445.0,0.3640449438202,0.2516853932584,0.1865168539325,0.1820224719101,0.9842696629213
2017-18,Walla Walla Public Schools,Gender,Female,07,SBAC,Math,211.0,0.388625592417,0.2464454976303,0.1800947867298,0.170616113744,0.9857819905213
2017-18,Walla Walla Public Schools,Migrant,Migrant,07,SBAC,Math,,,,,,
2017-18,Walla Walla Public Schools,Military,Military Parent,07,SBAC,Math,,,,,,
2017-18,Walla Walla Public Schools,Race,White,08,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,Migrant,Non Migrant,08,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),08,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,SWD,Students with Disabilities,08,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,All,All Students,08,SBAC,ELA,410.0,0.1853658536585,0.2682926829268,0.3878048780487,0.1390243902439,0.980487804878
2017-18,Walla Walla Public Schools,FRL,Low-Income,08,SBAC,ELA,229.0,0.2751091703056,0.3362445414847,0.3318777292576,0.0305676855895,0.9737991266375
2017-18,Walla Walla Public Schools,homeless,Non-Homeless,08,SBAC,ELA,,0.1795511221945,0.2643391521197,0.3940149625935,0.1421446384039,0.9800498753117
2017-18,Walla Walla Public Schools,Military,Non Military Parent,08,SBAC,ELA,,0.1862745098039,0.267156862745,0.3872549019607,0.1397058823529,0.9803921568627
2017-18,Walla Walla Public Schools,Race,Asian,08,SBAC,ELA,,,,,,
2017-18,Walla Walla Public Schools,Race,TwoorMoreRaces,08,SBAC,ELA,13.0,0.1538461538461,0.2307692307692,0.3846153846153,0.2307692307692,1.0
2017-18,Walla Walla Public Schools,s504,Section 504,08,SBAC,ELA,19.0,0.1052631578947,0.2105263157894,0.578947368421,0.0526315789473,0.9473684210526
2017-18,Walla Walla Public Schools,Foster,Non-Foster Care,08,SBAC,Math,410.0,0.3317073170731,0.2658536585365,0.1878048780487,0.1951219512195,0.980487804878
2017-18,Walla Walla Public Schools,Military,Military Parent,08,SBAC,Math,,,,,,
2017-18,Walla Walla Public Schools,ELL,Non-English Language Learners,10,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,Race,White,10,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,10,SBAC,ELA,,,,,,
2017-18,Walla Walla Public Schools,Race,Black/ African American,10,SBAC,ELA,,,,,,
2017-18,Walla Walla Public Schools,Military,Non Military Parent,10,SBAC,Math,,0.4158004158004,0.2328482328482,0.1787941787941,0.1309771309771,0.9584199584199
2017-18,Walla Walla Public Schools,All,All Students,All Grades,AIM,Math,27.0,0.1481481481481,0.1851851851851,0.5185185185185,0.1481481481481,1.0
2017-18,Walla Walla Public Schools,Foster,Non-Foster Care,All Grades,AIM,Math,27.0,0.1481481481481,0.1851851851851,0.5185185185185,0.1481481481481,1.0
2017-18,Walla Walla Public Schools,Military,Military Parent,All Grades,SBAC,ELA,39.0,0.1025641025641,0.2820512820512,0.3076923076923,0.2820512820512,0.9743589743589
2017-18,Walla Walla Public Schools,SWD,Students without Disabilities,All Grades,SBAC,Math,2559.0,0.2715904650254,0.2911293474013,0.2286049237983,0.1953888237592,0.9867135599843
2017-18,Walla Walla Public Schools,ELL,Non-English Language Learners,03,SBAC,ELA,341.0,0.2521994134897,0.2521994134897,0.2609970674486,0.2228739002932,0.9882697947214
2017-18,Walla Walla Public Schools,ELL,Non-English Language Learners,03,SBAC,Math,341.0,0.2991202346041,0.208211143695,0.2785923753665,0.199413489736,0.9853372434017
2017-18,Walla Walla Public Schools,Gender,Male,04,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),04,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,Race,White,04,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,Migrant,Non Migrant,04,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,s504,Non Section 504,04,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,SWD,Students with Disabilities,04,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,ELL,Non-English Language Learners,04,SBAC,ELA,347.0,0.236311239193,0.1440922190201,0.2737752161383,0.3400576368876,0.9942363112391
2017-18,Walla Walla Public Schools,Migrant,Migrant,04,SBAC,ELA,,,,,,
2017-18,Walla Walla Public Schools,s504,Non Section 504,04,SBAC,ELA,407.0,0.3046683046683,0.1744471744471,0.2260442260442,0.2899262899262,0.9950859950859
2017-18,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,04,SBAC,Math,,,,,,
2017-18,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),05,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,Race,White,05,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,SWD,Students with Disabilities,05,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,Gender,Female,05,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,Migrant,Non Migrant,05,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,s504,Non Section 504,05,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,Race,Asian,05,SBAC,ELA,,,,,,
2017-18,Walla Walla Public Schools,FRL,Non-Low Income,05,SBAC,Math,157.0,0.1146496815286,0.2165605095541,0.28025477707,0.3694267515923,0.9808917197452
2017-18,Walla Walla Public Schools,Gender,Male,05,SBAC,Math,195.0,0.2923076923076,0.251282051282,0.2410256410256,0.2051282051282,0.9897435897435
2017-18,Walla Walla Public Schools,Military,Military Parent,05,SBAC,Math,10.0,0.2,0.2,0.0,0.5,0.9
2017-18,Walla Walla Public Schools,SWD,Students with Disabilities,06,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,All,All Students,06,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,FRL,Non-Low Income,06,SBAC,ELA,164.0,0.1341463414634,0.2560975609756,0.3170731707317,0.2560975609756,0.9634146341463
2017-18,Walla Walla Public Schools,Gender,Male,06,SBAC,ELA,223.0,0.3856502242152,0.2780269058295,0.1883408071748,0.1255605381165,0.9775784753363
2017-18,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),06,SBAC,ELA,162.0,0.432098765432,0.3456790123456,0.1666666666666,0.0493827160493,0.9938271604938
2017-18,Walla Walla Public Schools,Migrant,Non Migrant,06,SBAC,Math,,0.3350383631713,0.3069053708439,0.1764705882352,0.1662404092071,0.9846547314578
2017-18,Walla Walla Public Schools,FRL,Non-Low Income,07,SBAC,ELA,204.0,0.1274509803921,0.1813725490196,0.3872549019607,0.2941176470588,0.9901960784313
2017-18,Walla Walla Public Schools,Military,Military Parent,07,SBAC,ELA,,,,,,
2017-18,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),07,SBAC,ELA,180.0,0.4111111111111,0.2777777777777,0.25,0.0444444444444,0.9833333333333
2017-18,Walla Walla Public Schools,s504,Non Section 504,07,SBAC,Math,422.0,0.3625592417061,0.2582938388625,0.1824644549763,0.1848341232227,0.9881516587677
2017-18,Walla Walla Public Schools,ELL,Non-English Language Learners,08,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,SWD,Students with Disabilities,08,SBAC,ELA,55.0,0.5636363636363,0.2,0.1090909090909,0.0363636363636,0.9090909090909
2017-18,Walla Walla Public Schools,Military,Non Military Parent,08,SBAC,Math,,0.3308823529411,0.267156862745,0.1862745098039,0.1960784313725,0.9803921568627
2017-18,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),08,SBAC,Math,170.0,0.4882352941176,0.2823529411764,0.135294117647,0.0764705882352,0.9823529411764
2017-18,Walla Walla Public Schools,Race,White,08,SBAC,Math,216.0,0.2037037037037,0.2638888888888,0.2361111111111,0.2777777777777,0.9814814814814
2017-18,Walla Walla Public Schools,s504,Non Section 504,10,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,Migrant,Migrant,10,SBAC,ELA,,,,,,
2017-18,Walla Walla Public Schools,Military,Non Military Parent,10,SBAC,ELA,,0.1701244813278,0.1908713692946,0.356846473029,0.259336099585,0.9771784232365
2017-18,Walla Walla Public Schools,Race,Asian,10,SBAC,ELA,,,,,,
2017-18,Walla Walla Public Schools,Race,TwoorMoreRaces,10,SBAC,ELA,15.0,0.2,0.1333333333333,0.2666666666666,0.4,1.0
2017-18,Walla Walla Public Schools,Foster,Non-Foster Care,10,SBAC,Math,483.0,0.4182194616977,0.231884057971,0.1780538302277,0.1304347826086,0.9585921325051
2017-18,Walla Walla Public Schools,Military,Non Military Parent,All Grades,SBAC,ELA,2951.0,0.2599118942731,0.2263639444256,0.298881735005,0.2009488309047,0.9861064046086
2017-18,Walla Walla Public Schools,SWD,Students with Disabilities,All Grades,SBAC,ELA,431.0,0.6751740139211,0.1786542923433,0.0835266821345,0.0185614849187,0.9559164733178
2017-18,Walla Walla Public Schools,s504,Section 504,All Grades,SBAC,Math,127.0,0.3937007874015,0.2834645669291,0.1732283464566,0.1259842519685,0.9763779527559
2017-18,Walla Walla Public Schools,ELL,Non-English Language Learners,03,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,Military,Non Military Parent,03,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,Race,White,03,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),03,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,Race,Asian,03,SBAC,ELA,,,,,,
2017-18,Walla Walla Public Schools,FRL,Non-Low Income,03,SBAC,Math,166.0,0.1626506024096,0.1867469879518,0.3253012048192,0.3072289156626,0.9819277108433
2017-18,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),03,SBAC,Math,178.0,0.5617977528089,0.2022471910112,0.1685393258426,0.0617977528089,0.9943820224719
2017-18,Walla Walla Public Schools,s504,Non Section 504,04,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,SWD,Students with Disabilities,04,SBAC,Math,67.0,0.6716417910447,0.2089552238805,0.0447761194029,0.0597014925373,0.9850746268656
2017-18,Walla Walla Public Schools,Foster,Non-Foster Care,05,AIM,ELA,,,,,,
2017-18,Walla Walla Public Schools,ELL,English Language Learners,05,AIM,Math,,,,,,
2017-18,Walla Walla Public Schools,ELL,Non-English Language Learners,05,SBAC,ELA,349.0,0.1862464183381,0.1776504297994,0.3438395415472,0.2779369627507,0.9856733524355
2017-18,Walla Walla Public Schools,ELL,Non-English Language Learners,06,SBAC,ELA,,0.269340974212,0.2808022922636,0.2664756446991,0.1633237822349,0.9799426934097
