SchoolYear,DistrictName,StudentGroupType,StudentGroup,GradeLevel,TestAdministration,TestSubject,Suppression,Count of Students Expected to Test,Count of students expected to test including previously passed,CountMetStandard,PercentMetStandard,PercentLevel1,PercentLevel2,PercentLevel3,PercentLevel4,PercentMetTestedOnly,Percent No Score,Percent Participation
2022-23,Walla Walla Public Schools,s504,Non Section 504,10,SBAC,Math,,418.0,418.0,106.0,25.4%,0.444976076555,0.2535885167464,0.1555023923444,0.0980861244019,0.2663316582914,0.0478468899521,0.9521531100478
2022-23,Walla Walla Public Schools,SWD,Students with Disabilities,10,SBAC,Math,<4%,,,,<4%,,,,,,,
2022-23,Walla Walla Public Schools,ELL,Non-English Language Learners,All Grades,AIM,ELA,Cross Student Group - Top/Bottom,,,,16.7%,0.2916666666666,0.5416666666666,0.1666666666666,0.0,0.1666666666666,0.0,1.0
2022-23,Walla Walla Public Schools,Foster,Non-Foster Care,All Grades,AIM,ELA,,,,,17.6%,0.2941176470588,0.5294117647058,0.1764705882352,0.0,0.1764705882352,0.0,1.0
2022-23,Walla Walla Public Schools,FRL,Non-Low Income,All Grades,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,FRL,Low-Income,All Grades,AIM,ELA,Cross Student Group - N<10,,,,19.4%,0.2903225806451,0.516129032258,0.1935483870967,0.0,0.1935483870967,0.0,1.0
2022-23,Walla Walla Public Schools,Gender,Female,All Grades,AIM,ELA,,11.0,11.0,3.0,27.3%,0.1818181818181,0.5454545454545,0.2727272727272,0.0,0.2727272727272,0.0,1.0
2022-23,Walla Walla Public Schools,homeless,Non-Homeless,All Grades,AIM,ELA,Cross Student Group - N<10,,,,20.0%,0.3333333333333,0.4666666666666,0.2,0.0,0.2,0.0,1.0
2022-23,Walla Walla Public Schools,Migrant,Non Migrant,All Grades,AIM,ELA,,34.0,34.0,6.0,17.6%,0.2941176470588,0.5294117647058,0.1764705882352,0.0,0.1764705882352,0.0,1.0
2022-23,Walla Walla Public Schools,Military,Non Military Parent,All Grades,AIM,ELA,,34.0,34.0,6.0,17.6%,0.2941176470588,0.5294117647058,0.1764705882352,0.0,0.1764705882352,0.0,1.0
2022-23,Walla Walla Public Schools,SWD,Students with Disabilities,All Grades,AIM,ELA,,34.0,34.0,6.0,17.6%,0.2941176470588,0.5294117647058,0.1764705882352,0.0,0.1764705882352,0.0,1.0
2022-23,Walla Walla Public Schools,ELL,Non-English Language Learners,All Grades,AIM,Math,Cross Student Group - Top/Bottom,,,,37.5%,0.125,0.5,0.3333333333333,0.0416666666666,0.375,0.0,1.0
2022-23,Walla Walla Public Schools,FRL,Low-Income,All Grades,AIM,Math,Cross Student Group - N<10,,,,29.0%,0.1290322580645,0.5806451612903,0.258064516129,0.0322580645161,0.2903225806451,0.0,1.0
2022-23,Walla Walla Public Schools,Gender,Female,All Grades,AIM,Math,,11.0,11.0,5.0,45.5%,0.090909090909,0.4545454545454,0.4545454545454,0.0,0.4545454545454,0.0,1.0
2022-23,Walla Walla Public Schools,Gender,Male,All Grades,AIM,Math,,23.0,23.0,6.0,26.1%,0.1739130434782,0.5652173913043,0.2173913043478,0.0434782608695,0.2608695652173,0.0,1.0
2022-23,Walla Walla Public Schools,homeless,Non-Homeless,All Grades,AIM,Math,Cross Student Group - N<10,,,,33.3%,0.1666666666666,0.5,0.3,0.0333333333333,0.3333333333333,0.0,1.0
2022-23,Walla Walla Public Schools,Migrant,Non Migrant,All Grades,AIM,Math,,34.0,34.0,11.0,32.4%,0.1470588235294,0.5294117647058,0.2941176470588,0.0294117647058,0.3235294117647,0.0,1.0
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),All Grades,AIM,Math,,21.0,21.0,5.0,23.8%,0.1428571428571,0.6190476190476,0.1904761904761,0.047619047619,0.2380952380952,0.0,1.0
2022-23,Walla Walla Public Schools,All,All Students,All Grades,SBAC,ELA,,2796.0,2796.0,1213.0,43.4%,0.3226037195994,0.2178111587982,0.2460658082975,0.1877682403433,0.4453010279001,0.0257510729613,0.9742489270386
2022-23,Walla Walla Public Schools,ELL,Non-English Language Learners,All Grades,SBAC,ELA,,2370.0,2370.0,1179.0,49.7%,0.2565400843881,0.2202531645569,0.2759493670886,0.2215189873417,0.5106106539627,0.0257383966244,0.9742616033755
2022-23,Walla Walla Public Schools,Foster,Non-Foster Care,All Grades,SBAC,ELA,Cross Student Group - Top/Bottom,,,,43.6%,0.3204022988505,0.2180316091954,0.2471264367816,0.1885775862068,0.4472713864306,0.0258620689655,0.9741379310344
2022-23,Walla Walla Public Schools,FRL,Low-Income,All Grades,SBAC,ELA,,1943.0,1943.0,605.0,31.1%,0.4143077714873,0.247040658775,0.2141019042717,0.0972722593926,0.3201058201058,0.027277406073,0.9727225939269
2022-23,Walla Walla Public Schools,Gender,Gender X,All Grades,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Gender,Female,All Grades,SBAC,ELA,Cross Student Group - N<10,,,,48.2%,0.2866379310344,0.2119252873563,0.2593390804597,0.2227011494252,0.491575091575,0.0193965517241,0.9806034482758
2022-23,Walla Walla Public Schools,Gender,Male,All Grades,SBAC,ELA,,1398.0,1398.0,537.0,38.4%,0.3597997138769,0.2238912732474,0.2317596566523,0.1523605150214,0.3968957871396,0.0321888412017,0.9678111587982
2022-23,Walla Walla Public Schools,Migrant,Migrant,All Grades,SBAC,ELA,,42.0,42.0,3.0,7.1%,0.6666666666666,0.2380952380952,0.0714285714285,0.0,0.0731707317073,0.0238095238095,0.9761904761904
2022-23,Walla Walla Public Schools,Migrant,Non Migrant,All Grades,SBAC,ELA,,2754.0,2754.0,1210.0,43.9%,0.3173565722585,0.217501815541,0.2487291212781,0.1906318082788,0.4509877003354,0.0257806826434,0.9742193173565
2022-23,Walla Walla Public Schools,Military,Military Parent,All Grades,SBAC,ELA,,40.0,40.0,21.0,52.5%,0.175,0.25,0.275,0.25,0.5526315789473,0.05,0.95
2022-23,Walla Walla Public Schools,Military,Non Military Parent,All Grades,SBAC,ELA,,2756.0,2756.0,1192.0,43.3%,0.3247460087082,0.2173439767779,0.2456458635703,0.1868650217706,0.4437825763216,0.0253991291727,0.9746008708272
2022-23,Walla Walla Public Schools,Race,Native Hawaiian/ Other Pacific Islander,All Grades,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Asian,All Grades,SBAC,ELA,,38.0,38.0,25.0,65.8%,0.2368421052631,0.1052631578947,0.3947368421052,0.2631578947368,0.6578947368421,0.0,1.0
2022-23,Walla Walla Public Schools,Race,TwoorMoreRaces,All Grades,SBAC,ELA,,115.0,115.0,51.0,44.3%,0.2869565217391,0.2173913043478,0.2347826086956,0.2086956521739,0.4678899082568,0.0521739130434,0.9478260869565
2022-23,Walla Walla Public Schools,Race,White,All Grades,SBAC,ELA,,1402.0,1402.0,783.0,55.8%,0.2275320970042,0.1883024251069,0.274607703281,0.283880171184,0.5732064421669,0.0256776034236,0.9743223965763
2022-23,Walla Walla Public Schools,s504,Non Section 504,All Grades,SBAC,ELA,,2627.0,2627.0,1138.0,43.3%,0.3247049866768,0.2165968785687,0.2443852303007,0.1888085268366,0.44453125,0.025504377617,0.9744956223829
2022-23,Walla Walla Public Schools,SWD,Students without Disabilities,All Grades,SBAC,ELA,,2322.0,2322.0,1161.0,50.0%,0.2502153316106,0.2321274763135,0.2812230835486,0.2187769164513,0.5089872862779,0.0176571920757,0.9823428079242
2022-23,Walla Walla Public Schools,ELL,English Language Learners,All Grades,SBAC,Math,,428.0,428.0,39.0,9.1%,0.6939252336448,0.1915887850467,0.0630841121495,0.0280373831775,0.0933014354066,0.0233644859813,0.9766355140186
2022-23,Walla Walla Public Schools,ELL,Non-English Language Learners,All Grades,SBAC,Math,,2370.0,2370.0,910.0,38.4%,0.3400843881856,0.2493670886075,0.1856540084388,0.1983122362869,0.3944516688339,0.026582278481,0.9734177215189
2022-23,Walla Walla Public Schools,Foster,Non-Foster Care,All Grades,SBAC,Math,Cross Student Group - Top/Bottom,,,,34.0%,0.3923187365398,0.2412060301507,0.1676238334529,0.1726489590811,0.3494286767416,0.0262024407753,0.9737975592246
2022-23,Walla Walla Public Schools,FRL,Low-Income,All Grades,SBAC,Math,,1944.0,1944.0,451.0,23.2%,0.4927983539094,0.2479423868312,0.1363168724279,0.0956790123456,0.2384981491274,0.0272633744855,0.9727366255144
2022-23,Walla Walla Public Schools,Gender,Male,All Grades,SBAC,Math,,1400.0,1400.0,519.0,37.1%,0.3714285714285,0.2242857142857,0.1771428571428,0.1935714285714,0.3835920177383,0.0335714285714,0.9664285714285
2022-23,Walla Walla Public Schools,homeless,Homeless,All Grades,SBAC,Math,,104.0,104.0,11.0,10.6%,0.5865384615384,0.2596153846153,0.076923076923,0.0288461538461,0.1111111111111,0.0480769230769,0.951923076923
2022-23,Walla Walla Public Schools,Migrant,Migrant,All Grades,SBAC,Math,,42.0,42.0,3.0,7.1%,0.6904761904761,0.2142857142857,0.047619047619,0.0238095238095,0.0731707317073,0.0238095238095,0.9761904761904
2022-23,Walla Walla Public Schools,Migrant,Non Migrant,All Grades,SBAC,Math,,2756.0,2756.0,946.0,34.3%,0.3896952104499,0.2409288824383,0.1687227866473,0.1745283018867,0.3524590163934,0.0261248185776,0.9738751814223
2022-23,Walla Walla Public Schools,Military,Military Parent,All Grades,SBAC,Math,,40.0,40.0,18.0,45.0%,0.25,0.25,0.25,0.2,0.4736842105263,0.05,0.95
2022-23,Walla Walla Public Schools,Military,Non Military Parent,All Grades,SBAC,Math,,2758.0,2758.0,931.0,33.8%,0.3963016678752,0.2403915881073,0.165699782451,0.1718636693255,0.346483066617,0.0257432922407,0.9742567077592
2022-23,Walla Walla Public Schools,Race,Native Hawaiian/ Other Pacific Islander,All Grades,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),All Grades,SBAC,Math,,1198.0,1198.0,238.0,19.9%,0.5242070116861,0.253756260434,0.1235392320534,0.0751252086811,0.2034188034188,0.0233722871452,0.9766277128547
2022-23,Walla Walla Public Schools,Race,White,All Grades,SBAC,Math,,1403.0,1403.0,645.0,46.0%,0.2915181753385,0.2230933713471,0.2059871703492,0.2537419814682,0.4718361375274,0.0256593014967,0.9743406985032
2022-23,Walla Walla Public Schools,s504,Section 504,All Grades,SBAC,Math,,169.0,169.0,50.0,29.6%,0.4142011834319,0.2721893491124,0.1538461538461,0.1420118343195,0.3012048192771,0.0177514792899,0.98224852071
2022-23,Walla Walla Public Schools,SWD,Students with Disabilities,All Grades,SBAC,Math,,474.0,474.0,44.0,9.3%,0.710970464135,0.1308016877637,0.048523206751,0.0443037974683,0.099322799097,0.0654008438818,0.9345991561181
2022-23,Walla Walla Public Schools,FRL,Non-Low Income,03,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Foster,Non-Foster Care,03,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Military,Non Military Parent,03,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Foster,Foster Care,03,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Migrant,Migrant,03,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Migrant,Non Migrant,03,SBAC,Math,Cross Student Group - N<10,,,,47.6%,0.3306451612903,0.1720430107526,0.258064516129,0.2177419354838,0.4862637362637,0.021505376344,0.9784946236559
2022-23,Walla Walla Public Schools,Race,Black/ African American,03,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,s504,Non Section 504,03,SBAC,Math,,369.0,369.0,173.0,46.9%,0.3387533875338,0.1734417344173,0.2574525745257,0.2113821138211,0.4779005524861,0.0189701897018,0.9810298102981
2022-23,Walla Walla Public Schools,SWD,Students without Disabilities,03,SBAC,Math,,310.0,310.0,169.0,54.5%,0.2709677419354,0.1645161290322,0.2903225806451,0.2548387096774,0.5559210526315,0.0193548387096,0.9806451612903
2022-23,Walla Walla Public Schools,Military,Non Military Parent,04,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,SWD,Students with Disabilities,04,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Foster,Non-Foster Care,04,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Gender,Male,04,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,SWD,Students with Disabilities,04,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Foster,Non-Foster Care,04,SBAC,ELA,Cross Student Group - N<10,,,,37.3%,0.4080604534005,0.2090680100755,0.1838790931989,0.1889168765743,0.3765903307888,0.0100755667506,0.9899244332493
2022-23,Walla Walla Public Schools,homeless,Non-Homeless,04,SBAC,ELA,,380.0,380.0,144.0,37.9%,0.4,0.2105263157894,0.1842105263157,0.1947368421052,0.3829787234042,0.0105263157894,0.9894736842105
2022-23,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,04,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Asian,04,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,TwoorMoreRaces,04,SBAC,ELA,,15.0,15.0,7.0,46.7%,0.3333333333333,0.1333333333333,0.1333333333333,0.3333333333333,0.5,0.0666666666666,0.9333333333333
2022-23,Walla Walla Public Schools,SWD,Students without Disabilities,04,SBAC,Math,,329.0,329.0,147.0,44.7%,0.2583586626139,0.288753799392,0.2462006079027,0.2006079027355,0.4495412844036,0.0060790273556,0.9939209726443
2022-23,Walla Walla Public Schools,All,All Students,05,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Foster,Non-Foster Care,05,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Military,Non Military Parent,05,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Gender,Male,05,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,homeless,Homeless,05,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,ELL,English Language Learners,05,SBAC,ELA,,60.0,60.0,6.0,10.0%,0.7,0.2,0.1,0.0,0.1,0.0,1.0
2022-23,Walla Walla Public Schools,Migrant,Migrant,05,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Asian,05,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Foster,Foster Care,All Grades,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,White,05,SBAC,ELA,,172.0,172.0,92.0,53.5%,0.2732558139534,0.1860465116279,0.2441860465116,0.2906976744186,0.5380116959064,0.0058139534883,0.9941860465116
2022-23,Walla Walla Public Schools,s504,Section 504,05,SBAC,ELA,,20.0,20.0,7.0,35.0%,0.4,0.25,0.15,0.2,0.35,0.0,1.0
2022-23,Walla Walla Public Schools,s504,Non Section 504,05,SBAC,ELA,,358.0,358.0,152.0,42.5%,0.3575418994413,0.2150837988826,0.2318435754189,0.1927374301675,0.4257703081232,0.0027932960893,0.9972067039106
2022-23,Walla Walla Public Schools,Race,Native Hawaiian/ Other Pacific Islander,05,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Foster,Non-Foster Care,06,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Foster,Non-Foster Care,06,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,s504,Non Section 504,06,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,FRL,Non-Low Income,06,SBAC,ELA,,115.0,115.0,71.0,61.7%,0.1565217391304,0.2086956521739,0.2608695652173,0.3565217391304,0.6283185840707,0.0173913043478,0.9826086956521
2022-23,Walla Walla Public Schools,Race,Black/ African American,06,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,06,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),06,SBAC,ELA,,150.0,150.0,32.0,21.3%,0.4666666666666,0.3,0.1866666666666,0.0266666666666,0.2176870748299,0.02,0.98
2022-23,Walla Walla Public Schools,s504,Section 504,06,SBAC,ELA,,17.0,17.0,6.0,35.3%,0.3529411764705,0.2941176470588,0.1176470588235,0.235294117647,0.3529411764705,0.0,1.0
2022-23,Walla Walla Public Schools,Gender,Female,06,SBAC,Math,,172.0,172.0,53.0,30.8%,0.406976744186,0.2616279069767,0.1511627906976,0.156976744186,0.3154761904761,0.0232558139534,0.9767441860465
2022-23,Walla Walla Public Schools,Race,Native Hawaiian/ Other Pacific Islander,06,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Foster,Non-Foster Care,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,s504,Non Section 504,07,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,FRL,Low-Income,07,SBAC,ELA,,265.0,265.0,88.0,33.2%,0.377358490566,0.2603773584905,0.2603773584905,0.0716981132075,0.3424124513618,0.0301886792452,0.9698113207547
2022-23,Walla Walla Public Schools,Military,Non Military Parent,07,SBAC,ELA,Cross Student Group - N<10,,,,43.9%,0.2953929539295,0.2330623306233,0.2818428184281,0.1571815718157,0.453781512605,0.0325203252032,0.9674796747967
2022-23,Walla Walla Public Schools,s504,Section 504,07,SBAC,ELA,,29.0,29.0,13.0,44.8%,0.3793103448275,0.1724137931034,0.3448275862068,0.103448275862,0.4482758620689,0.0,1.0
2022-23,Walla Walla Public Schools,Race,TwoorMoreRaces,07,SBAC,Math,,19.0,19.0,6.0,31.6%,0.4736842105263,0.2105263157894,0.1052631578947,0.2105263157894,0.3157894736842,0.0,1.0
2022-23,Walla Walla Public Schools,Race,White,07,SBAC,Math,,188.0,188.0,92.0,48.9%,0.2765957446808,0.1968085106382,0.1914893617021,0.2978723404255,0.5082872928176,0.0372340425531,0.9627659574468
2022-23,Walla Walla Public Schools,Foster,Non-Foster Care,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,s504,Non Section 504,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Gender,Female,08,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,homeless,Non-Homeless,08,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,All,All Students,08,SBAC,ELA,,432.0,432.0,196.0,45.4%,0.2800925925925,0.224537037037,0.3125,0.1412037037037,0.4734299516908,0.0416666666666,0.9583333333333
2022-23,Walla Walla Public Schools,Gender,Male,08,SBAC,ELA,,207.0,207.0,84.0,40.6%,0.3140096618357,0.2222222222222,0.2801932367149,0.1256038647342,0.4307692307692,0.0579710144927,0.9420289855072
2022-23,Walla Walla Public Schools,Gender,Female,08,SBAC,ELA,,225.0,225.0,112.0,49.8%,0.2488888888888,0.2266666666666,0.3422222222222,0.1555555555555,0.5114155251141,0.0266666666666,0.9733333333333
2022-23,Walla Walla Public Schools,homeless,Homeless,08,SBAC,ELA,<21%,,,,<21%,,,,,,,
2022-23,Walla Walla Public Schools,Race,Black/ African American,08,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,s504,Section 504,08,SBAC,ELA,,32.0,32.0,13.0,40.6%,0.1875,0.34375,0.28125,0.125,0.4333333333333,0.0625,0.9375
2022-23,Walla Walla Public Schools,SWD,Students with Disabilities,08,SBAC,ELA,,79.0,79.0,6.0,7.6%,0.6202531645569,0.2025316455696,0.0759493670886,0.0,0.0845070422535,0.1012658227848,0.8987341772151
2022-23,Walla Walla Public Schools,FRL,Non-Low Income,08,SBAC,Math,,133.0,133.0,62.0,46.6%,0.2180451127819,0.2932330827067,0.1804511278195,0.2857142857142,0.476923076923,0.0225563909774,0.9774436090225
2022-23,Walla Walla Public Schools,All,All Students,10,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,ELL,English Language Learners,10,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,ELL,Non-English Language Learners,10,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,All,All Students,10,SBAC,ELA,,460.0,460.0,240.0,52.2%,0.2217391304347,0.2065217391304,0.2891304347826,0.2326086956521,0.5491990846681,0.05,0.95
2022-23,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,10,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Black/ African American,10,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,s504,Section 504,10,SBAC,ELA,,43.0,43.0,20.0,46.5%,0.2325581395348,0.2558139534883,0.3255813953488,0.1395348837209,0.4878048780487,0.0465116279069,0.953488372093
2022-23,Walla Walla Public Schools,s504,Non Section 504,10,SBAC,ELA,,417.0,417.0,220.0,52.8%,0.220623501199,0.2014388489208,0.2853717026378,0.2422062350119,0.5555555555555,0.0503597122302,0.9496402877697
2022-23,Walla Walla Public Schools,SWD,Students without Disabilities,10,SBAC,ELA,,392.0,392.0,235.0,59.9%,0.1505102040816,0.2142857142857,0.3316326530612,0.2678571428571,0.6216931216931,0.0357142857142,0.9642857142857
2022-23,Walla Walla Public Schools,All,All Students,10,SBAC,Math,,461.0,461.0,112.0,24.3%,0.4533622559652,0.2581344902386,0.1475054229934,0.0954446854663,0.2545454545454,0.0455531453362,0.9544468546637
2022-23,Walla Walla Public Schools,FRL,Low-Income,10,SBAC,Math,,311.0,311.0,47.0,15.1%,0.5659163987138,0.2347266881028,0.1157556270096,0.0353697749196,0.1587837837837,0.048231511254,0.9517684887459
2022-23,Walla Walla Public Schools,Gender,Female,10,SBAC,Math,,238.0,238.0,55.0,23.1%,0.4747899159663,0.2731092436974,0.1470588235294,0.0840336134453,0.2360515021459,0.0210084033613,0.9789915966386
2022-23,Walla Walla Public Schools,All,All Students,All Grades,AIM,ELA,,34.0,34.0,6.0,17.6%,0.2941176470588,0.5294117647058,0.1764705882352,0.0,0.1764705882352,0.0,1.0
2022-23,Walla Walla Public Schools,ELL,English Language Learners,All Grades,AIM,ELA,<30%,,,,<30%,,,,,,,
2022-23,Walla Walla Public Schools,Gender,Male,All Grades,AIM,ELA,,23.0,23.0,3.0,13.0%,0.3478260869565,0.5217391304347,0.1304347826086,0.0,0.1304347826086,0.0,1.0
2022-23,Walla Walla Public Schools,Race,TwoorMoreRaces,All Grades,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Foster,Non-Foster Care,All Grades,AIM,Math,,34.0,34.0,11.0,32.4%,0.1470588235294,0.5294117647058,0.2941176470588,0.0294117647058,0.3235294117647,0.0,1.0
2022-23,Walla Walla Public Schools,homeless,Homeless,All Grades,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,FRL,Non-Low Income,All Grades,SBAC,ELA,,853.0,853.0,608.0,71.3%,0.1137162954279,0.1512309495896,0.3188745603751,0.3939038686987,0.7290167865707,0.0222743259085,0.9777256740914
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),All Grades,SBAC,ELA,,1197.0,1197.0,334.0,27.9%,0.4402673350041,0.2564745196324,0.2080200501253,0.0710108604845,0.2859589041095,0.0242272347535,0.9757727652464
2022-23,Walla Walla Public Schools,s504,Section 504,All Grades,SBAC,ELA,,169.0,169.0,75.0,44.4%,0.2899408284023,0.2366863905325,0.2721893491124,0.171597633136,0.4573170731707,0.0295857988165,0.9704142011834
2022-23,Walla Walla Public Schools,All,All Students,All Grades,SBAC,Math,,2798.0,2798.0,949.0,33.9%,0.3942101501072,0.2405289492494,0.1669049320943,0.1722659042172,0.3482568807339,0.0260900643316,0.9739099356683
2022-23,Walla Walla Public Schools,Gender,Female,All Grades,SBAC,Math,Cross Student Group - N<10,,,,30.8%,0.4173850574712,0.2557471264367,0.1566091954022,0.1515804597701,0.314055636896,0.0186781609195,0.9813218390804
2022-23,Walla Walla Public Schools,s504,Non Section 504,03,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,All,All Students,03,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,FRL,Low-Income,03,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),03,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,SWD,Students with Disabilities,03,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Foster,Foster Care,03,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,ELL,Non-English Language Learners,03,SBAC,Math,,293.0,293.0,161.0,54.9%,0.259385665529,0.1638225255972,0.2832764505119,0.2662116040955,0.5649122807017,0.0273037542662,0.9726962457337
2022-23,Walla Walla Public Schools,Race,TwoorMoreRaces,04,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,White,04,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,s504,Non Section 504,04,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Military,Non Military Parent,04,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),04,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Black/ African American,04,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,White,04,SBAC,ELA,,199.0,199.0,101.0,50.8%,0.2814070351758,0.2060301507537,0.2311557788944,0.2763819095477,0.510101010101,0.0050251256281,0.9949748743718
2022-23,Walla Walla Public Schools,FRL,Low-Income,04,SBAC,Math,,281.0,281.0,80.0,28.5%,0.4306049822064,0.2740213523131,0.1886120996441,0.0960854092526,0.2877697841726,0.0106761565836,0.9893238434163
2022-23,Walla Walla Public Schools,Migrant,Non Migrant,04,SBAC,Math,Cross Student Group - N<10,,,,40.5%,0.3180661577608,0.267175572519,0.2188295165394,0.1857506361323,0.4087403598971,0.0101781170483,0.9898218829516
2022-23,Walla Walla Public Schools,ELL,English Language Learners,05,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Gender,Female,05,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Gender,Male,05,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,homeless,Homeless,05,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,homeless,Non-Homeless,05,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),05,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Foster,Foster Care,05,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Black/ African American,05,SBAC,ELA,N<10,,,,N<10,,,,,,,
