SchoolYear,DistrictName,StudentGroupType,StudentGroup,GradeLevel,TestAdministration,TestSubject,Count of Students Expected to Test,PercentLevel1,PercentLevel2,PercentLevel3,PercentLevel4,PercentParticipation
2018-19,Walla Walla Public Schools,homeless,Homeless,05,SBAC,Math,,,,,,
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,05,SBAC,Math,,0.2918660287081,0.267942583732,0.2105263157894,0.2248803827751,0.9952153110047
2018-19,Walla Walla Public Schools,Military,Military Parent,05,SBAC,Math,,,,,,
2018-19,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,05,SBAC,Math,,,,,,
2018-19,Walla Walla Public Schools,s504,Non Section 504,05,SBAC,Math,406.0,0.3029556650246,0.2660098522167,0.2044334975369,0.2241379310344,0.9975369458128
2018-19,Walla Walla Public Schools,SWD,Students without Disabilities,05,SBAC,Math,364.0,0.2280219780219,0.2967032967032,0.2307692307692,0.2417582417582,0.9972527472527
2018-19,Walla Walla Public Schools,All,All Students,06,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,Foster,Non-Foster Care,06,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,FRL,Non-Low Income,06,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,Gender,Male,06,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,06,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,s504,Non Section 504,06,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,SWD,Students with Disabilities,06,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,All,All Students,06,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,Foster,Non-Foster Care,06,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,FRL,Non-Low Income,06,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,FRL,Low-Income,06,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,Gender,Male,06,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),06,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,s504,Non Section 504,06,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,SWD,Students with Disabilities,06,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,ELL,Non-English Language Learners,06,SBAC,ELA,,0.2144927536231,0.2521739130434,0.3188405797101,0.2057971014492,0.991304347826
2018-19,Walla Walla Public Schools,Foster,Foster Care,06,SBAC,ELA,,,,,,
2018-19,Walla Walla Public Schools,FRL,Non-Low Income,06,SBAC,ELA,157.0,0.1337579617834,0.1464968152866,0.3184713375796,0.3885350318471,0.9872611464968
2018-19,Walla Walla Public Schools,FRL,Low-Income,06,SBAC,ELA,222.0,0.3333333333333,0.3333333333333,0.2837837837837,0.045045045045,0.9954954954954
2018-19,Walla Walla Public Schools,Gender,Male,06,SBAC,ELA,182.0,0.2747252747252,0.3131868131868,0.2417582417582,0.1538461538461,0.9835164835164
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,06,SBAC,ELA,368.0,0.25,0.2527173913043,0.3016304347826,0.1902173913043,0.9945652173913
2018-19,Walla Walla Public Schools,Migrant,Migrant,06,SBAC,ELA,,,,,,
2018-19,Walla Walla Public Schools,Migrant,Non Migrant,06,SBAC,ELA,,0.2459893048128,0.2540106951871,0.3021390374331,0.1898395721925,0.9919786096256
2018-19,Walla Walla Public Schools,Military,Military Parent,06,SBAC,ELA,,,,,,
2018-19,Walla Walla Public Schools,Race,Asian,06,SBAC,ELA,,,,,,
2018-19,Walla Walla Public Schools,Race,TwoorMoreRaces,06,SBAC,ELA,,,,,,
2018-19,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),06,SBAC,ELA,158.0,0.2848101265822,0.3291139240506,0.3227848101265,0.0569620253164,0.9936708860759
2018-19,Walla Walla Public Schools,s504,Section 504,06,SBAC,ELA,14.0,0.5,0.2857142857142,0.0,0.2142857142857,1.0
2018-19,Walla Walla Public Schools,SWD,Students with Disabilities,06,SBAC,ELA,57.0,0.7368421052631,0.1754385964912,0.0350877192982,0.0175438596491,0.9649122807017
2018-19,Walla Walla Public Schools,All,All Students,06,SBAC,Math,379.0,0.3166226912928,0.3007915567282,0.2005277044854,0.174142480211,0.9920844327176
2018-19,Walla Walla Public Schools,ELL,English Language Learners,06,SBAC,Math,,,,,,
2018-19,Walla Walla Public Schools,Foster,Non-Foster Care,06,SBAC,Math,,0.3101604278074,0.3048128342245,0.2005347593582,0.1764705882352,0.9919786096256
2018-19,Walla Walla Public Schools,FRL,Non-Low Income,06,SBAC,Math,157.0,0.1656050955414,0.2229299363057,0.2611464968152,0.3375796178343,0.9872611464968
2018-19,Walla Walla Public Schools,Gender,Male,06,SBAC,Math,182.0,0.3406593406593,0.2967032967032,0.1813186813186,0.1648351648351,0.9835164835164
2018-19,Walla Walla Public Schools,homeless,Homeless,06,SBAC,Math,,,,,,
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,06,SBAC,Math,,0.3152173913043,0.2961956521739,0.203804347826,0.1793478260869,0.9945652173913
2018-19,Walla Walla Public Schools,Migrant,Migrant,06,SBAC,Math,,,,,,
2018-19,Walla Walla Public Schools,Migrant,Non Migrant,06,SBAC,Math,,0.3128342245989,0.2994652406417,0.2032085561497,0.1764705882352,0.9919786096256
2018-19,Walla Walla Public Schools,Military,Military Parent,06,SBAC,Math,,,,,,
2018-19,Walla Walla Public Schools,Race,Asian,06,SBAC,Math,,,,,,
2018-19,Walla Walla Public Schools,Race,TwoorMoreRaces,06,SBAC,Math,,,,,,
2018-19,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),06,SBAC,Math,158.0,0.3924050632911,0.386075949367,0.1518987341772,0.0632911392405,0.9936708860759
2018-19,Walla Walla Public Schools,Race,White,06,SBAC,Math,203.0,0.2610837438423,0.2364532019704,0.2266009852216,0.2660098522167,0.9901477832512
2018-19,Walla Walla Public Schools,s504,Section 504,06,SBAC,Math,14.0,0.5,0.1428571428571,0.2142857142857,0.1428571428571,1.0
2018-19,Walla Walla Public Schools,SWD,Students without Disabilities,06,SBAC,Math,322.0,0.2298136645962,0.335403726708,0.2267080745341,0.2049689440993,0.9968944099378
2018-19,Walla Walla Public Schools,All,All Students,07,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,FRL,Low-Income,07,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,Gender,Female,07,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,07,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,Race,White,07,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,s504,Non Section 504,07,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,All,All Students,07,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,ELL,Non-English Language Learners,07,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,Foster,Non-Foster Care,07,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,FRL,Low-Income,07,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,Migrant,Non Migrant,07,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,Military,Non Military Parent,07,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),07,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,ELL,Non-English Language Learners,07,SBAC,ELA,,0.1736526946107,0.2365269461077,0.3742514970059,0.1976047904191,0.9820359281437
2018-19,Walla Walla Public Schools,Foster,Non-Foster Care,07,SBAC,ELA,,0.2204301075268,0.252688172043,0.3333333333333,0.1774193548387,0.9838709677419
2018-19,Walla Walla Public Schools,FRL,Non-Low Income,07,SBAC,ELA,159.0,0.0503144654088,0.1761006289308,0.440251572327,0.3270440251572,0.9937106918238
2018-19,Walla Walla Public Schools,Gender,Male,07,SBAC,ELA,213.0,0.2723004694835,0.2863849765258,0.300469483568,0.131455399061,0.9906103286384
2018-19,Walla Walla Public Schools,homeless,Homeless,07,SBAC,ELA,11.0,0.3636363636363,0.1818181818181,0.3636363636363,0.0,0.9090909090909
