SchoolYear,DistrictName,StudentGroupType,StudentGroup,GradeLevel,TestAdministration,TestSubject,Count of Students Expected to Test,PercentLevel1,PercentLevel2,PercentLevel3,PercentLevel4,PercentParticipation
2016-17,Walla Walla Public Schools,FRL,Non-Low Income,06,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Gender,Male,06,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Gender,Female,06,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,homeless,Non-Homeless,06,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Migrant,Non Migrant,06,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Military,Non Military Parent,06,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),06,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Race,White,06,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,s504,Non Section 504,06,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,SWD,Students with Disabilities,06,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,All,All Students,06,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,ELL,Non-English Language Learners,06,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,Foster,Non-Foster Care,06,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,FRL,Low-Income,06,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,Gender,Male,06,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,Gender,Female,06,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,homeless,Non-Homeless,06,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,Migrant,Non Migrant,06,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,Military,Non Military Parent,06,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),06,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,Race,White,06,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,s504,Non Section 504,06,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,SWD,Students with Disabilities,06,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,All,All Students,06,SBAC,ELA,430.0,0.2883720930232,0.2930232558139,0.2627906976744,0.1511627906976,0.9953488372094
2016-17,Walla Walla Public Schools,ELL,English Language Learners,06,SBAC,ELA,67.0,0.7611940298507,0.1940298507462,0.0447761194029,0.0,1.0
2016-17,Walla Walla Public Schools,ELL,Non-English Language Learners,06,SBAC,ELA,363.0,0.2011019283746,0.3112947658402,0.3030303030303,0.1790633608815,0.9944903581268
2016-17,Walla Walla Public Schools,Foster,Non-Foster Care,06,SBAC,ELA,430.0,0.2883720930232,0.2930232558139,0.2627906976744,0.1511627906976,0.9953488372094
2016-17,Walla Walla Public Schools,FRL,Non-Low Income,06,SBAC,ELA,207.0,0.135265700483,0.2705314009661,0.3188405797101,0.2753623188405,1.0
2016-17,Walla Walla Public Schools,FRL,Low-Income,06,SBAC,ELA,223.0,0.4304932735426,0.3139013452914,0.2107623318385,0.0358744394618,0.9910313901346
2016-17,Walla Walla Public Schools,Gender,Female,06,SBAC,ELA,208.0,0.2548076923076,0.326923076923,0.2548076923076,0.1634615384615,1.0
2016-17,Walla Walla Public Schools,Gender,Male,06,SBAC,ELA,222.0,0.3198198198198,0.2612612612612,0.2702702702702,0.1396396396396,0.990990990991
2016-17,Walla Walla Public Schools,homeless,Homeless,06,SBAC,ELA,12.0,0.5,0.3333333333333,0.1666666666666,0.0,1.0
2016-17,Walla Walla Public Schools,homeless,Non-Homeless,06,SBAC,ELA,418.0,0.2822966507177,0.2918660287081,0.2655502392344,0.1555023923444,0.9952153110048
2016-17,Walla Walla Public Schools,Migrant,Migrant,06,SBAC,ELA,,,,,,
2016-17,Walla Walla Public Schools,Migrant,Non Migrant,06,SBAC,ELA,,0.2789598108747,0.2955082742316,0.2671394799054,0.1536643026004,0.9952718676123
2016-17,Walla Walla Public Schools,Military,Military Parent,06,SBAC,ELA,,,,,,
2016-17,Walla Walla Public Schools,Military,Non Military Parent,06,SBAC,ELA,,0.2900943396226,0.2877358490566,0.2641509433962,0.1533018867924,0.995283018868
2016-17,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,06,SBAC,ELA,,,,,,
2016-17,Walla Walla Public Schools,Race,Black/ African American,06,SBAC,ELA,,,,,,
2016-17,Walla Walla Public Schools,Race,Asian,06,SBAC,ELA,,,,,,
2016-17,Walla Walla Public Schools,Race,TwoorMoreRaces,06,SBAC,ELA,10.0,0.3,0.4,0.0,0.3,1.0
2016-17,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),06,SBAC,ELA,172.0,0.4476744186046,0.313953488372,0.1976744186046,0.0348837209302,0.9941860465117
2016-17,Walla Walla Public Schools,Race,White,06,SBAC,ELA,234.0,0.1709401709401,0.2735042735042,0.3119658119658,0.2393162393162,0.9957264957265
2016-17,Walla Walla Public Schools,s504,Section 504,06,SBAC,ELA,16.0,0.375,0.25,0.125,0.1875,0.9375
2016-17,Walla Walla Public Schools,s504,Non Section 504,06,SBAC,ELA,414.0,0.2850241545893,0.2946859903381,0.2681159420289,0.1497584541062,0.9975845410629
2016-17,Walla Walla Public Schools,SWD,Students with Disabilities,06,SBAC,ELA,,,,,,
2016-17,Walla Walla Public Schools,SWD,Students without Disabilities,06,SBAC,ELA,,0.2307692307692,0.2997347480106,0.2944297082228,0.1724137931034,0.9973474801062
2016-17,Walla Walla Public Schools,All,All Students,06,SBAC,Math,431.0,0.3874709976798,0.2969837587006,0.1392111368909,0.1740139211136,0.9976798143852
2016-17,Walla Walla Public Schools,ELL,English Language Learners,06,SBAC,Math,,,,,,
2016-17,Walla Walla Public Schools,ELL,Non-English Language Learners,06,SBAC,Math,,0.3131868131868,0.315934065934,0.1620879120879,0.2060439560439,0.9972527472528
2016-17,Walla Walla Public Schools,Foster,Non-Foster Care,06,SBAC,Math,431.0,0.3874709976798,0.2969837587006,0.1392111368909,0.1740139211136,0.9976798143852
2016-17,Walla Walla Public Schools,FRL,Non-Low Income,06,SBAC,Math,208.0,0.2307692307692,0.2596153846153,0.1875,0.3221153846153,1.0
2016-17,Walla Walla Public Schools,FRL,Low-Income,06,SBAC,Math,223.0,0.5336322869955,0.3318385650224,0.0941704035874,0.0358744394618,0.9955156950673
2016-17,Walla Walla Public Schools,Gender,Female,06,SBAC,Math,209.0,0.3732057416267,0.3205741626794,0.1387559808612,0.1674641148325,1.0
2016-17,Walla Walla Public Schools,Gender,Male,06,SBAC,Math,222.0,0.4009009009009,0.2747747747747,0.1396396396396,0.1801801801801,0.9954954954955
2016-17,Walla Walla Public Schools,homeless,Homeless,06,SBAC,Math,12.0,0.6666666666666,0.1666666666666,0.1666666666666,0.0,1.0
2016-17,Walla Walla Public Schools,homeless,Non-Homeless,06,SBAC,Math,419.0,0.3794749403341,0.3007159904534,0.1384248210023,0.1789976133651,0.9976133651552
2016-17,Walla Walla Public Schools,Migrant,Migrant,06,SBAC,Math,,,,,,
2016-17,Walla Walla Public Schools,Migrant,Non Migrant,06,SBAC,Math,,0.3820754716981,0.2971698113207,0.1415094339622,0.1768867924528,0.997641509434
2016-17,Walla Walla Public Schools,Military,Military Parent,06,SBAC,Math,,,,,,
2016-17,Walla Walla Public Schools,Military,Non Military Parent,06,SBAC,Math,,0.3905882352941,0.2917647058823,0.1388235294117,0.1764705882352,0.9976470588236
2016-17,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,06,SBAC,Math,,,,,,
2016-17,Walla Walla Public Schools,Race,Black/ African American,06,SBAC,Math,,,,,,
2016-17,Walla Walla Public Schools,Race,Asian,06,SBAC,Math,,,,,,
2016-17,Walla Walla Public Schools,Race,TwoorMoreRaces,06,SBAC,Math,,0.4545454545454,0.1818181818181,0.0,0.3636363636363,1.0
2016-17,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),06,SBAC,Math,172.0,0.5348837209302,0.3081395348837,0.0930232558139,0.063953488372,1.0
2016-17,Walla Walla Public Schools,Race,White,06,SBAC,Math,234.0,0.2606837606837,0.2991452991452,0.1794871794871,0.2564102564102,0.9957264957265
2016-17,Walla Walla Public Schools,s504,Section 504,06,SBAC,Math,16.0,0.4375,0.25,0.125,0.125,0.9375
2016-17,Walla Walla Public Schools,s504,Non Section 504,06,SBAC,Math,415.0,0.3855421686746,0.2987951807228,0.1397590361445,0.1759036144578,1.0
2016-17,Walla Walla Public Schools,SWD,Students with Disabilities,06,SBAC,Math,,,,,,
2016-17,Walla Walla Public Schools,SWD,Students without Disabilities,06,SBAC,Math,,0.3095238095238,0.3359788359788,0.1534391534391,0.1984126984126,0.9973544973545
2016-17,Walla Walla Public Schools,All,All Students,07,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,ELL,Non-English Language Learners,07,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Foster,Non-Foster Care,07,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,FRL,Low-Income,07,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Gender,Male,07,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,homeless,Non-Homeless,07,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Migrant,Non Migrant,07,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Military,Non Military Parent,07,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),07,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Race,White,07,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,s504,Non Section 504,07,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,SWD,Students with Disabilities,07,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,All,All Students,07,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,ELL,Non-English Language Learners,07,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,Foster,Non-Foster Care,07,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,FRL,Low-Income,07,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,Gender,Male,07,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,homeless,Non-Homeless,07,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,Migrant,Non Migrant,07,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,Military,Non Military Parent,07,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),07,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,Race,White,07,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,s504,Non Section 504,07,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,SWD,Students with Disabilities,07,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,All,All Students,07,SBAC,ELA,417.0,0.2254196642685,0.2470023980815,0.3812949640287,0.1342925659472,0.9880095923262
2016-17,Walla Walla Public Schools,ELL,English Language Learners,07,SBAC,ELA,47.0,0.595744680851,0.3404255319148,0.063829787234,0.0,1.0
2016-17,Walla Walla Public Schools,ELL,Non-English Language Learners,07,SBAC,ELA,370.0,0.1783783783783,0.2351351351351,0.4216216216216,0.1513513513513,0.9864864864865
2016-17,Walla Walla Public Schools,Foster,Non-Foster Care,07,SBAC,ELA,417.0,0.2254196642685,0.2470023980815,0.3812949640287,0.1342925659472,0.9880095923262
2016-17,Walla Walla Public Schools,FRL,Non-Low Income,07,SBAC,ELA,193.0,0.1036269430051,0.1554404145077,0.481865284974,0.2590673575129,1.0
2016-17,Walla Walla Public Schools,FRL,Low-Income,07,SBAC,ELA,224.0,0.3303571428571,0.3258928571428,0.2946428571428,0.0267857142857,0.9776785714286
2016-17,Walla Walla Public Schools,Gender,Female,07,SBAC,ELA,205.0,0.1951219512195,0.2585365853658,0.380487804878,0.1658536585365,1.0
2016-17,Walla Walla Public Schools,Gender,Male,07,SBAC,ELA,212.0,0.254716981132,0.2358490566037,0.3820754716981,0.1037735849056,0.9764150943397
2016-17,Walla Walla Public Schools,homeless,Homeless,07,SBAC,ELA,18.0,0.2777777777777,0.3333333333333,0.3333333333333,0.0,0.9444444444445
2016-17,Walla Walla Public Schools,homeless,Non-Homeless,07,SBAC,ELA,399.0,0.2230576441102,0.2431077694235,0.3834586466165,0.1403508771929,0.9899749373434
2016-17,Walla Walla Public Schools,Migrant,Migrant,07,SBAC,ELA,,,,,,
2016-17,Walla Walla Public Schools,Migrant,Non Migrant,07,SBAC,ELA,,0.2249388753056,0.242053789731,0.3838630806845,0.1369193154034,0.9877750611247
2016-17,Walla Walla Public Schools,Military,Military Parent,07,SBAC,ELA,,,,,,
2016-17,Walla Walla Public Schools,Military,Non Military Parent,07,SBAC,ELA,,0.2259615384615,0.2475961538461,0.3798076923076,0.1346153846153,0.9879807692308
2016-17,Walla Walla Public Schools,Race,Black/ African American,07,SBAC,ELA,,,,,,
2016-17,Walla Walla Public Schools,Race,Native Hawaiian/ Other Pacific Islander,07,SBAC,ELA,,,,,,
2016-17,Walla Walla Public Schools,Race,Asian,07,SBAC,ELA,,,,,,
2016-17,Walla Walla Public Schools,Race,TwoorMoreRaces,07,SBAC,ELA,13.0,0.1538461538461,0.2307692307692,0.5384615384615,0.076923076923,1.0
2016-17,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),07,SBAC,ELA,168.0,0.3333333333333,0.3095238095238,0.3095238095238,0.0357142857142,0.9880952380953
2016-17,Walla Walla Public Schools,Race,White,07,SBAC,ELA,221.0,0.1402714932126,0.1990950226244,0.4434389140271,0.2126696832579,0.9954751131222
2016-17,Walla Walla Public Schools,s504,Section 504,07,SBAC,ELA,14.0,0.1428571428571,0.2142857142857,0.5714285714285,0.0714285714285,1.0
2016-17,Walla Walla Public Schools,s504,Non Section 504,07,SBAC,ELA,403.0,0.228287841191,0.2481389578163,0.3746898263027,0.136476426799,0.9875930521092
2016-17,Walla Walla Public Schools,SWD,Students with Disabilities,07,SBAC,ELA,55.0,0.5818181818181,0.2363636363636,0.0727272727272,0.0363636363636,0.9272727272728
2016-17,Walla Walla Public Schools,SWD,Students without Disabilities,07,SBAC,ELA,362.0,0.171270718232,0.2486187845303,0.4281767955801,0.1491712707182,0.9972375690608
2016-17,Walla Walla Public Schools,All,All Students,07,SBAC,Math,417.0,0.3381294964028,0.2853717026378,0.2134292565947,0.1462829736211,0.9832134292566
2016-17,Walla Walla Public Schools,ELL,English Language Learners,07,SBAC,Math,,,,,,
2016-17,Walla Walla Public Schools,ELL,Non-English Language Learners,07,SBAC,Math,,0.2783783783783,0.3,0.2405405405405,0.1648648648648,0.9837837837838
2016-17,Walla Walla Public Schools,Foster,Non-Foster Care,07,SBAC,Math,417.0,0.3381294964028,0.2853717026378,0.2134292565947,0.1462829736211,0.9832134292566
2016-17,Walla Walla Public Schools,FRL,Non-Low Income,07,SBAC,Math,193.0,0.1554404145077,0.2797927461139,0.2953367875647,0.2642487046632,0.9948186528498
2016-17,Walla Walla Public Schools,FRL,Low-Income,07,SBAC,Math,224.0,0.4955357142857,0.2901785714285,0.1428571428571,0.0446428571428,0.9732142857143
2016-17,Walla Walla Public Schools,Gender,Female,07,SBAC,Math,205.0,0.3512195121951,0.3024390243902,0.180487804878,0.160975609756,0.9951219512196
2016-17,Walla Walla Public Schools,Gender,Male,07,SBAC,Math,212.0,0.3254716981132,0.2688679245283,0.2452830188679,0.1320754716981,0.9716981132076
2016-17,Walla Walla Public Schools,homeless,Homeless,07,SBAC,Math,,,,,,
2016-17,Walla Walla Public Schools,homeless,Non-Homeless,07,SBAC,Math,,0.328320802005,0.2832080200501,0.2205513784461,0.1528822055137,0.9849624060151
2016-17,Walla Walla Public Schools,Migrant,Migrant,07,SBAC,Math,,,,,,
2016-17,Walla Walla Public Schools,Migrant,Non Migrant,07,SBAC,Math,,0.3325183374083,0.283618581907,0.2176039119804,0.1491442542787,0.9828850855746
2016-17,Walla Walla Public Schools,Military,Military Parent,07,SBAC,Math,,,,,,
2016-17,Walla Walla Public Schools,All,All Students,08,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,Military,Non Military Parent,07,SBAC,Math,,0.3389423076923,0.2860576923076,0.2115384615384,0.1466346153846,0.9831730769231
2016-17,Walla Walla Public Schools,Race,Black/ African American,07,SBAC,Math,,,,,,
2016-17,Walla Walla Public Schools,Race,Native Hawaiian/ Other Pacific Islander,07,SBAC,Math,,,,,,
2016-17,Walla Walla Public Schools,Race,Asian,07,SBAC,Math,,,,,,
2016-17,Walla Walla Public Schools,Race,TwoorMoreRaces,07,SBAC,Math,13.0,0.3076923076923,0.1538461538461,0.2307692307692,0.3076923076923,1.0
2016-17,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),07,SBAC,Math,168.0,0.4642857142857,0.3333333333333,0.1428571428571,0.0416666666666,0.9821428571429
2016-17,Walla Walla Public Schools,Race,White,07,SBAC,Math,221.0,0.235294117647,0.262443438914,0.2805429864253,0.2126696832579,0.9909502262444
2016-17,Walla Walla Public Schools,s504,Section 504,07,SBAC,Math,14.0,0.2857142857142,0.5,0.2142857142857,0.0,1.0
2016-17,Walla Walla Public Schools,s504,Non Section 504,07,SBAC,Math,403.0,0.3399503722084,0.2779156327543,0.213399503722,0.1513647642679,0.9826302729529
2016-17,Walla Walla Public Schools,SWD,Students with Disabilities,07,SBAC,Math,,,,,,
2016-17,Walla Walla Public Schools,SWD,Students without Disabilities,07,SBAC,Math,,0.2707182320441,0.3149171270718,0.2458563535911,0.1629834254143,0.9944751381216
2016-17,Walla Walla Public Schools,All,All Students,08,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,ELL,Non-English Language Learners,08,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Foster,Non-Foster Care,08,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,FRL,Low-Income,08,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Gender,Female,08,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Gender,Male,08,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,homeless,Non-Homeless,08,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Migrant,Non Migrant,08,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Military,Non Military Parent,08,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Race,White,08,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),08,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,s504,Non Section 504,08,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,SWD,Students with Disabilities,08,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,ELL,Non-English Language Learners,08,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,Foster,Non-Foster Care,08,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,FRL,Low-Income,08,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,Gender,Female,08,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,Gender,Male,08,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,homeless,Non-Homeless,08,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,Migrant,Non Migrant,08,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,Military,Non Military Parent,08,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,Race,White,08,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),08,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,s504,Non Section 504,08,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,SWD,Students with Disabilities,08,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,SWD,Students with Disabilities,08,SBAC,Math,,,,,,
2016-17,Walla Walla Public Schools,All,All Students,08,SBAC,ELA,401.0,0.2369077306733,0.2768079800498,0.3566084788029,0.0947630922693,0.9650872817956
2016-17,Walla Walla Public Schools,ELL,English Language Learners,08,SBAC,ELA,,,,,,
2016-17,Walla Walla Public Schools,ELL,Non-English Language Learners,08,SBAC,ELA,,0.1939890710382,0.2841530054644,0.3852459016393,0.103825136612,0.9672131147541
2016-17,Walla Walla Public Schools,Foster,Non-Foster Care,08,SBAC,ELA,401.0,0.2369077306733,0.2768079800498,0.3566084788029,0.0947630922693,0.9650872817956
2016-17,Walla Walla Public Schools,FRL,Non-Low Income,08,SBAC,ELA,177.0,0.0903954802259,0.2146892655367,0.4915254237288,0.1751412429378,0.9717514124294
2016-17,Walla Walla Public Schools,FRL,Low-Income,08,SBAC,ELA,224.0,0.3526785714285,0.3258928571428,0.25,0.03125,0.9598214285715
2016-17,Walla Walla Public Schools,Gender,Male,08,SBAC,ELA,188.0,0.3191489361702,0.2712765957446,0.3191489361702,0.063829787234,0.9734042553192
2016-17,Walla Walla Public Schools,Gender,Female,08,SBAC,ELA,213.0,0.1643192488262,0.281690140845,0.3896713615023,0.1220657276995,0.9577464788733
2016-17,Walla Walla Public Schools,homeless,Homeless,08,SBAC,ELA,,,,,,
2016-17,Walla Walla Public Schools,homeless,Non-Homeless,08,SBAC,ELA,,0.2242268041237,0.2757731958762,0.3685567010309,0.0953608247422,0.9639175257732
2016-17,Walla Walla Public Schools,Migrant,Migrant,08,SBAC,ELA,,,,,,
2016-17,Walla Walla Public Schools,Migrant,Non Migrant,08,SBAC,ELA,,0.2323232323232,0.2777777777777,0.3611111111111,0.0959595959595,0.9671717171718
2016-17,Walla Walla Public Schools,Military,Military Parent,08,SBAC,ELA,,,,,,
2016-17,Walla Walla Public Schools,Military,Non Military Parent,08,SBAC,ELA,,0.2375,0.2775,0.3575,0.0925,0.965
2016-17,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,08,SBAC,ELA,,,,,,
2016-17,Walla Walla Public Schools,Race,Black/ African American,08,SBAC,ELA,,,,,,
2016-17,Walla Walla Public Schools,Race,Asian,08,SBAC,ELA,,,,,,
2016-17,Walla Walla Public Schools,Race,TwoorMoreRaces,08,SBAC,ELA,14.0,0.1428571428571,0.0714285714285,0.5714285714285,0.1428571428571,0.9285714285715
2016-17,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),08,SBAC,ELA,154.0,0.3246753246753,0.3571428571428,0.2597402597402,0.038961038961,0.9805194805195
2016-17,Walla Walla Public Schools,Race,White,08,SBAC,ELA,222.0,0.1891891891891,0.2252252252252,0.4099099099099,0.1306306306306,0.954954954955
2016-17,Walla Walla Public Schools,s504,Section 504,08,SBAC,ELA,16.0,0.25,0.3125,0.375,0.0,0.9375
2016-17,Walla Walla Public Schools,s504,Non Section 504,08,SBAC,ELA,385.0,0.2363636363636,0.2753246753246,0.3558441558441,0.0987012987012,0.9662337662338
2016-17,Walla Walla Public Schools,SWD,Students with Disabilities,08,SBAC,ELA,,,,,,
2016-17,Walla Walla Public Schools,SWD,Students without Disabilities,08,SBAC,ELA,,0.1855072463768,0.2695652173913,0.4115942028985,0.1101449275362,0.9768115942029
2016-17,Walla Walla Public Schools,All,All Students,08,SBAC,Math,401.0,0.4463840399002,0.2394014962593,0.14463840399,0.1421446384039,0.9725685785537
2016-17,Walla Walla Public Schools,ELL,English Language Learners,08,SBAC,Math,,,,,,
2016-17,Walla Walla Public Schools,ELL,Non-English Language Learners,08,SBAC,Math,,0.3961748633879,0.2622950819672,0.1584699453551,0.155737704918,0.9726775956285
2016-17,Walla Walla Public Schools,Foster,Non-Foster Care,08,SBAC,Math,401.0,0.4463840399002,0.2394014962593,0.14463840399,0.1421446384039,0.9725685785537
2016-17,Walla Walla Public Schools,FRL,Non-Low Income,08,SBAC,Math,177.0,0.2372881355932,0.2655367231638,0.2090395480225,0.2655367231638,0.9774011299436
2016-17,Walla Walla Public Schools,FRL,Low-Income,08,SBAC,Math,224.0,0.6116071428571,0.21875,0.09375,0.0446428571428,0.96875
2016-17,Walla Walla Public Schools,Gender,Male,08,SBAC,Math,188.0,0.4734042553191,0.25,0.1329787234042,0.127659574468,0.9840425531915
2016-17,Walla Walla Public Schools,Gender,Female,08,SBAC,Math,213.0,0.4225352112676,0.2300469483568,0.1549295774647,0.1549295774647,0.962441314554
2016-17,Walla Walla Public Schools,homeless,Homeless,08,SBAC,Math,,,,,,
2016-17,Walla Walla Public Schools,homeless,Non-Homeless,08,SBAC,Math,,0.4355670103092,0.2422680412371,0.1494845360824,0.1443298969072,0.9716494845361
2016-17,Walla Walla Public Schools,Migrant,Migrant,08,SBAC,Math,,,,,,
2016-17,Walla Walla Public Schools,Migrant,Non Migrant,08,SBAC,Math,,0.4419191919191,0.2424242424242,0.1464646464646,0.1439393939393,0.9747474747475
2016-17,Walla Walla Public Schools,Military,Military Parent,08,SBAC,Math,,,,,,
2016-17,Walla Walla Public Schools,Military,Non Military Parent,08,SBAC,Math,,0.4475,0.24,0.1425,0.1425,0.9725
2016-17,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,08,SBAC,Math,,,,,,
2016-17,Walla Walla Public Schools,Race,Black/ African American,08,SBAC,Math,,,,,,
2016-17,Walla Walla Public Schools,Race,Asian,08,SBAC,Math,,,,,,
2016-17,Walla Walla Public Schools,Race,TwoorMoreRaces,08,SBAC,Math,14.0,0.2857142857142,0.1428571428571,0.2142857142857,0.2857142857142,0.9285714285715
2016-17,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),08,SBAC,Math,154.0,0.5844155844155,0.2467532467532,0.1103896103896,0.0454545454545,0.987012987013
2016-17,Walla Walla Public Schools,Race,White,08,SBAC,Math,222.0,0.3648648648648,0.2342342342342,0.1666666666666,0.1981981981981,0.963963963964
2016-17,Walla Walla Public Schools,s504,Section 504,08,SBAC,Math,16.0,0.375,0.25,0.25,0.0625,0.9375
2016-17,Walla Walla Public Schools,s504,Non Section 504,08,SBAC,Math,385.0,0.4493506493506,0.238961038961,0.1402597402597,0.1454545454545,0.974025974026
2016-17,Walla Walla Public Schools,SWD,Students without Disabilities,08,SBAC,Math,,0.3739130434782,0.2724637681159,0.1681159420289,0.1652173913043,0.9797101449276
2016-17,Walla Walla Public Schools,All,All Students,11,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,ELL,Non-English Language Learners,11,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Foster,Non-Foster Care,11,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,FRL,Non-Low Income,11,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,FRL,Low-Income,11,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Gender,Female,11,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Gender,Male,11,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,homeless,Non-Homeless,11,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Migrant,Non Migrant,11,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Military,Non Military Parent,11,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),11,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,Race,White,11,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,s504,Non Section 504,11,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,SWD,Students with Disabilities,11,AIM,ELA,,,,,,
2016-17,Walla Walla Public Schools,All,All Students,11,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,ELL,Non-English Language Learners,11,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,Foster,Non-Foster Care,11,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,FRL,Non-Low Income,11,AIM,Math,,,,,,
2016-17,Walla Walla Public Schools,FRL,Low-Income,11,AIM,Math,,,,,,
