SchoolYear,DistrictName,StudentGroupType,StudentGroup,GradeLevel,TestAdministration,TestSubject,Count of Students Expected to Test,PercentLevel1,PercentLevel2,PercentLevel3,PercentLevel4,PercentParticipation
2015-16,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),06,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,Race,White,06,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,s504,Non Section 504,06,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,SWD,Students with Disabilities,06,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,All,All Students,06,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,ELL,Non-English Language Learners,06,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Foster,Non-Foster Care,06,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,FRL,Non-Low Income,06,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,FRL,Low-Income,06,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Gender,Female,06,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Gender,Male,06,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,homeless,Non-Homeless,06,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Migrant,Non Migrant,06,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Military,Unknown,06,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),06,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Race,White,06,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,s504,Non Section 504,06,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,SWD,Students with Disabilities,06,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,All,All Students,06,SBAC,ELA,418.0,0.2488038277511,0.27990430622,0.3205741626794,0.1315789473684,0.9808612440192
2015-16,Walla Walla Public Schools,ELL,English Language Learners,06,SBAC,ELA,,,,,,
2015-16,Walla Walla Public Schools,ELL,Non-English Language Learners,06,SBAC,ELA,,0.1923076923076,0.2774725274725,0.3598901098901,0.1510989010989,0.9807692307693
2015-16,Walla Walla Public Schools,Foster,Non-Foster Care,06,SBAC,ELA,418.0,0.2488038277511,0.27990430622,0.3205741626794,0.1315789473684,0.9808612440192
2015-16,Walla Walla Public Schools,FRL,Non-Low Income,06,SBAC,ELA,188.0,0.0904255319148,0.2127659574468,0.4308510638297,0.25,0.9840425531915
2015-16,Walla Walla Public Schools,FRL,Low-Income,06,SBAC,ELA,230.0,0.3782608695652,0.3347826086956,0.2304347826086,0.0347826086956,0.9782608695653
2015-16,Walla Walla Public Schools,Gender,Female,06,SBAC,ELA,204.0,0.2156862745098,0.2647058823529,0.3431372549019,0.1715686274509,0.9950980392157
2015-16,Walla Walla Public Schools,Gender,Male,06,SBAC,ELA,214.0,0.2803738317757,0.2943925233644,0.2990654205607,0.0934579439252,0.9672897196262
2015-16,Walla Walla Public Schools,homeless,Homeless,06,SBAC,ELA,12.0,0.25,0.5833333333333,0.1666666666666,0.0,1.0
2015-16,Walla Walla Public Schools,homeless,Non-Homeless,06,SBAC,ELA,406.0,0.2487684729064,0.2709359605911,0.3251231527093,0.1354679802955,0.9802955665025
2015-16,Walla Walla Public Schools,Migrant,Migrant,06,SBAC,ELA,,,,,,
2015-16,Walla Walla Public Schools,Migrant,Non Migrant,06,SBAC,ELA,,0.2426470588235,0.2769607843137,0.3259803921568,0.1348039215686,0.9803921568628
2015-16,Walla Walla Public Schools,Military,Unknown,06,SBAC,ELA,418.0,0.2488038277511,0.27990430622,0.3205741626794,0.1315789473684,0.9808612440192
2015-16,Walla Walla Public Schools,Race,Black/ African American,06,SBAC,ELA,,,,,,
2015-16,Walla Walla Public Schools,Race,Native Hawaiian/ Other Pacific Islander,06,SBAC,ELA,,,,,,
2015-16,Walla Walla Public Schools,Race,Asian,06,SBAC,ELA,,,,,,
2015-16,Walla Walla Public Schools,Race,TwoorMoreRaces,06,SBAC,ELA,14.0,0.1428571428571,0.3571428571428,0.3571428571428,0.1428571428571,1.0
2015-16,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),06,SBAC,ELA,171.0,0.3801169590643,0.3333333333333,0.2105263157894,0.0526315789473,0.9766081871346
2015-16,Walla Walla Public Schools,Race,White,06,SBAC,ELA,220.0,0.1545454545454,0.2318181818181,0.4,0.2,0.9863636363637
2015-16,Walla Walla Public Schools,s504,Section 504,06,SBAC,ELA,10.0,0.1,0.5,0.3,0.1,1.0
2015-16,Walla Walla Public Schools,s504,Non Section 504,06,SBAC,ELA,408.0,0.2524509803921,0.2745098039215,0.3210784313725,0.1323529411764,0.9803921568628
2015-16,Walla Walla Public Schools,SWD,Students with Disabilities,06,SBAC,ELA,54.0,0.7037037037037,0.0925925925925,0.1111111111111,0.0185185185185,0.925925925926
2015-16,Walla Walla Public Schools,SWD,Students without Disabilities,06,SBAC,ELA,364.0,0.1813186813186,0.3076923076923,0.3516483516483,0.1483516483516,0.989010989011
2015-16,Walla Walla Public Schools,All,All Students,06,SBAC,Math,419.0,0.3532219570405,0.3221957040572,0.1861575178997,0.1217183770883,0.983293556086
2015-16,Walla Walla Public Schools,ELL,English Language Learners,06,SBAC,Math,,,,,,
2015-16,Walla Walla Public Schools,ELL,Non-English Language Learners,06,SBAC,Math,,0.2876712328767,0.3397260273972,0.2136986301369,0.1397260273972,0.9808219178083
2015-16,Walla Walla Public Schools,Foster,Non-Foster Care,07,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,Foster,Non-Foster Care,06,SBAC,Math,419.0,0.3532219570405,0.3221957040572,0.1861575178997,0.1217183770883,0.983293556086
2015-16,Walla Walla Public Schools,FRL,Non-Low Income,06,SBAC,Math,189.0,0.1534391534391,0.3227513227513,0.2645502645502,0.2433862433862,0.984126984127
2015-16,Walla Walla Public Schools,FRL,Low-Income,06,SBAC,Math,230.0,0.5173913043478,0.3217391304347,0.1217391304347,0.0217391304347,0.9826086956522
2015-16,Walla Walla Public Schools,Gender,Female,06,SBAC,Math,204.0,0.3676470588235,0.3235294117647,0.1911764705882,0.1127450980392,0.9950980392157
2015-16,Walla Walla Public Schools,Gender,Male,06,SBAC,Math,215.0,0.3395348837209,0.3209302325581,0.1813953488372,0.1302325581395,0.9720930232559
2015-16,Walla Walla Public Schools,homeless,Homeless,06,SBAC,Math,,,,,,
2015-16,Walla Walla Public Schools,homeless,Non-Homeless,06,SBAC,Math,,0.3464373464373,0.3218673218673,0.1891891891891,0.1253071253071,0.982800982801
2015-16,Walla Walla Public Schools,Migrant,Migrant,06,SBAC,Math,,,,,,
2015-16,Walla Walla Public Schools,Migrant,Non Migrant,06,SBAC,Math,,0.3471882640586,0.320293398533,0.1907090464547,0.1246943765281,0.9828850855746
2015-16,Walla Walla Public Schools,Military,Unknown,06,SBAC,Math,419.0,0.3532219570405,0.3221957040572,0.1861575178997,0.1217183770883,0.983293556086
2015-16,Walla Walla Public Schools,Race,Black/ African American,06,SBAC,Math,,,,,,
2015-16,Walla Walla Public Schools,Race,Native Hawaiian/ Other Pacific Islander,06,SBAC,Math,,,,,,
2015-16,Walla Walla Public Schools,Race,Asian,06,SBAC,Math,,,,,,
2015-16,Walla Walla Public Schools,Race,TwoorMoreRaces,06,SBAC,Math,14.0,0.3571428571428,0.2857142857142,0.2857142857142,0.0714285714285,1.0
2015-16,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),06,SBAC,Math,171.0,0.5087719298245,0.3216374269005,0.1286549707602,0.0233918128654,0.9824561403509
2015-16,Walla Walla Public Schools,Race,White,06,SBAC,Math,220.0,0.2272727272727,0.3318181818181,0.2318181818181,0.1954545454545,0.9863636363637
2015-16,Walla Walla Public Schools,s504,Section 504,06,SBAC,Math,,0.4,0.4,0.1,0.1,1.0
2015-16,Walla Walla Public Schools,s504,Non Section 504,06,SBAC,Math,409.0,0.3520782396088,0.320293398533,0.1882640586797,0.122249388753,0.9828850855746
2015-16,Walla Walla Public Schools,SWD,Students with Disabilities,06,SBAC,Math,54.0,0.7777777777777,0.074074074074,0.0,0.074074074074,0.925925925926
2015-16,Walla Walla Public Schools,SWD,Students without Disabilities,06,SBAC,Math,365.0,0.2904109589041,0.358904109589,0.2136986301369,0.1287671232876,0.9917808219179
2015-16,Walla Walla Public Schools,All,All Students,07,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,ELL,Non-English Language Learners,07,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,FRL,Non-Low Income,07,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,FRL,Low-Income,07,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,Gender,Female,07,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,Gender,Male,07,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,homeless,Non-Homeless,07,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,Migrant,Non Migrant,07,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,Military,Unknown,07,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,Race,White,07,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),07,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,s504,Non Section 504,07,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,SWD,Students with Disabilities,07,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,All,All Students,07,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,ELL,Non-English Language Learners,07,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Foster,Non-Foster Care,07,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,FRL,Non-Low Income,07,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,FRL,Low-Income,07,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Gender,Female,07,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Gender,Male,07,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,homeless,Non-Homeless,07,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Migrant,Non Migrant,07,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Military,Unknown,07,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Race,White,07,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),07,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,s504,Non Section 504,07,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,SWD,Students with Disabilities,07,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,All,All Students,07,SBAC,ELA,403.0,0.2779156327543,0.2754342431761,0.3052109181141,0.1191066997518,0.9776674937966
2015-16,Walla Walla Public Schools,ELL,English Language Learners,07,SBAC,ELA,,,,,,
2015-16,Walla Walla Public Schools,ELL,Non-English Language Learners,07,SBAC,ELA,,0.2243243243243,0.2918918918918,0.3297297297297,0.1297297297297,0.9756756756757
2015-16,Walla Walla Public Schools,Foster,Non-Foster Care,07,SBAC,ELA,403.0,0.2779156327543,0.2754342431761,0.3052109181141,0.1191066997518,0.9776674937966
2015-16,Walla Walla Public Schools,FRL,Non-Low Income,07,SBAC,ELA,178.0,0.129213483146,0.2134831460674,0.4269662921348,0.2134831460674,0.9831460674158
2015-16,Walla Walla Public Schools,FRL,Low-Income,07,SBAC,ELA,225.0,0.3955555555555,0.3244444444444,0.2088888888888,0.0444444444444,0.9733333333334
2015-16,Walla Walla Public Schools,Gender,Male,07,SBAC,ELA,187.0,0.4010695187165,0.2085561497326,0.2566844919786,0.1122994652406,0.9786096256685
2015-16,Walla Walla Public Schools,Gender,Female,07,SBAC,ELA,216.0,0.1712962962962,0.3333333333333,0.3472222222222,0.125,0.9768518518519
2015-16,Walla Walla Public Schools,homeless,Homeless,07,SBAC,ELA,,,,,,
2015-16,Walla Walla Public Schools,homeless,Non-Homeless,07,SBAC,ELA,,0.2704081632653,0.2704081632653,0.313775510204,0.1224489795918,0.9770408163266
2015-16,Walla Walla Public Schools,Migrant,Migrant,07,SBAC,ELA,,,,,,
2015-16,Walla Walla Public Schools,Migrant,Non Migrant,07,SBAC,ELA,,0.2738693467336,0.2763819095477,0.3065326633165,0.1206030150753,0.9773869346734
2015-16,Walla Walla Public Schools,Military,Unknown,07,SBAC,ELA,403.0,0.2779156327543,0.2754342431761,0.3052109181141,0.1191066997518,0.9776674937966
2015-16,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,07,SBAC,ELA,,,,,,
2015-16,Walla Walla Public Schools,Race,Black/ African American,07,SBAC,ELA,,,,,,
2015-16,Walla Walla Public Schools,Race,Asian,07,SBAC,ELA,,,,,,
2015-16,Walla Walla Public Schools,Race,TwoorMoreRaces,07,SBAC,ELA,,0.1428571428571,0.1428571428571,0.4285714285714,0.2142857142857,0.9285714285715
2015-16,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),07,SBAC,ELA,152.0,0.4210526315789,0.2894736842105,0.2434210526315,0.0460526315789,1.0
2015-16,Walla Walla Public Schools,Race,White,07,SBAC,ELA,228.0,0.1929824561403,0.2719298245614,0.3333333333333,0.1666666666666,0.9649122807018
2015-16,Walla Walla Public Schools,s504,Section 504,07,SBAC,ELA,13.0,0.2307692307692,0.2307692307692,0.5384615384615,0.0,1.0
2015-16,Walla Walla Public Schools,s504,Non Section 504,07,SBAC,ELA,390.0,0.2794871794871,0.276923076923,0.2974358974358,0.1230769230769,0.9769230769231
2015-16,Walla Walla Public Schools,SWD,Students with Disabilities,07,SBAC,ELA,,,,,,
2015-16,Walla Walla Public Schools,SWD,Students without Disabilities,07,SBAC,ELA,,0.2132564841498,0.2824207492795,0.3515850144092,0.1383285302593,0.985590778098
2015-16,Walla Walla Public Schools,All,All Students,07,SBAC,Math,404.0,0.3935643564356,0.2871287128712,0.1806930693069,0.1163366336633,0.9777227722773
2015-16,Walla Walla Public Schools,ELL,English Language Learners,07,SBAC,Math,,,,,,
2015-16,Walla Walla Public Schools,ELL,Non-English Language Learners,07,SBAC,Math,,0.3486486486486,0.3027027027027,0.1972972972972,0.127027027027,0.9756756756757
2015-16,Walla Walla Public Schools,Foster,Non-Foster Care,07,SBAC,Math,404.0,0.3935643564356,0.2871287128712,0.1806930693069,0.1163366336633,0.9777227722773
2015-16,Walla Walla Public Schools,FRL,Non-Low Income,07,SBAC,Math,178.0,0.2191011235955,0.2752808988764,0.2865168539325,0.2022471910112,0.9831460674158
2015-16,Walla Walla Public Schools,FRL,Low-Income,07,SBAC,Math,226.0,0.5309734513274,0.2964601769911,0.0973451327433,0.0486725663716,0.9734513274337
2015-16,Walla Walla Public Schools,Gender,Male,07,SBAC,Math,187.0,0.4010695187165,0.2727272727272,0.1711229946524,0.1336898395721,0.9786096256685
2015-16,Walla Walla Public Schools,Gender,Female,07,SBAC,Math,217.0,0.3870967741935,0.2995391705069,0.1889400921658,0.1013824884792,0.9769585253457
2015-16,Walla Walla Public Schools,homeless,Homeless,07,SBAC,Math,,,,,,
2015-16,Walla Walla Public Schools,homeless,Non-Homeless,07,SBAC,Math,,0.384223918575,0.2900763358778,0.1832061068702,0.119592875318,0.9770992366413
2015-16,Walla Walla Public Schools,Migrant,Migrant,07,SBAC,Math,,,,,,
2015-16,Walla Walla Public Schools,Migrant,Non Migrant,07,SBAC,Math,,0.3859649122807,0.2907268170426,0.1829573934837,0.1177944862155,0.9774436090226
2015-16,Walla Walla Public Schools,Military,Unknown,07,SBAC,Math,404.0,0.3935643564356,0.2871287128712,0.1806930693069,0.1163366336633,0.9777227722773
2015-16,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,07,SBAC,Math,,,,,,
2015-16,Walla Walla Public Schools,Race,Black/ African American,07,SBAC,Math,,,,,,
2015-16,Walla Walla Public Schools,Race,Asian,07,SBAC,Math,,,,,,
2015-16,Walla Walla Public Schools,Race,TwoorMoreRaces,07,SBAC,Math,,0.3571428571428,0.0714285714285,0.2857142857142,0.2142857142857,0.9285714285715
2015-16,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),07,SBAC,Math,153.0,0.5490196078431,0.3006535947712,0.1241830065359,0.0261437908496,1.0
2015-16,Walla Walla Public Schools,Race,White,07,SBAC,Math,228.0,0.2894736842105,0.2938596491228,0.2061403508771,0.1754385964912,0.9649122807018
2015-16,Walla Walla Public Schools,s504,Section 504,07,SBAC,Math,13.0,0.3846153846153,0.3076923076923,0.3076923076923,0.0,1.0
2015-16,Walla Walla Public Schools,s504,Non Section 504,07,SBAC,Math,391.0,0.3938618925831,0.2864450127877,0.1764705882352,0.1202046035805,0.9769820971868
2015-16,Walla Walla Public Schools,SWD,Students with Disabilities,07,SBAC,Math,,,,,,
2015-16,Walla Walla Public Schools,SWD,Students without Disabilities,07,SBAC,Math,,0.3247126436781,0.3189655172413,0.2068965517241,0.1350574712643,0.9856321839081
2015-16,Walla Walla Public Schools,All,All Students,08,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,ELL,Non-English Language Learners,08,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,Foster,Non-Foster Care,08,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,FRL,Non-Low Income,08,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,FRL,Low-Income,08,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,Gender,Female,08,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,Gender,Male,08,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,homeless,Homeless,08,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,homeless,Non-Homeless,08,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,Migrant,Non Migrant,08,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,Military,Unknown,08,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,Race,White,08,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,s504,Non Section 504,08,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,SWD,Students with Disabilities,08,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,All,All Students,08,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,ELL,Non-English Language Learners,08,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Foster,Non-Foster Care,08,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,FRL,Non-Low Income,08,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,FRL,Low-Income,08,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Gender,Female,08,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Gender,Male,08,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,homeless,Homeless,08,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,homeless,Non-Homeless,08,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Migrant,Non Migrant,08,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Military,Unknown,08,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Race,White,08,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,s504,Non Section 504,08,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,SWD,Students with Disabilities,08,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,All,All Students,08,SBAC,ELA,436.0,0.2591743119266,0.2729357798165,0.3279816513761,0.1261467889908,0.9862385321101
2015-16,Walla Walla Public Schools,ELL,English Language Learners,08,SBAC,ELA,,,,,,
2015-16,Walla Walla Public Schools,ELL,Non-English Language Learners,08,SBAC,ELA,,0.2131979695431,0.2690355329949,0.3629441624365,0.1395939086294,0.9847715736041
2015-16,Walla Walla Public Schools,Foster,Non-Foster Care,08,SBAC,ELA,436.0,0.2591743119266,0.2729357798165,0.3279816513761,0.1261467889908,0.9862385321101
2015-16,Walla Walla Public Schools,FRL,Non-Low Income,08,SBAC,ELA,193.0,0.1243523316062,0.2279792746113,0.4248704663212,0.2020725388601,0.979274611399
2015-16,Walla Walla Public Schools,FRL,Low-Income,08,SBAC,ELA,243.0,0.3662551440329,0.3086419753086,0.2510288065843,0.0658436213991,0.9917695473252
2015-16,Walla Walla Public Schools,Gender,Male,08,SBAC,ELA,211.0,0.3696682464454,0.3127962085308,0.2559241706161,0.0616113744075,1.0
2015-16,Walla Walla Public Schools,Gender,Female,08,SBAC,ELA,225.0,0.1555555555555,0.2355555555555,0.3955555555555,0.1866666666666,0.9733333333334
2015-16,Walla Walla Public Schools,homeless,Homeless,08,SBAC,ELA,12.0,0.5,0.25,0.1666666666666,0.0833333333333,1.0
2015-16,Walla Walla Public Schools,homeless,Non-Homeless,08,SBAC,ELA,424.0,0.252358490566,0.2735849056603,0.3325471698113,0.127358490566,0.9858490566038
2015-16,Walla Walla Public Schools,Migrant,Migrant,08,SBAC,ELA,,,,,,
2015-16,Walla Walla Public Schools,Migrant,Non Migrant,08,SBAC,ELA,,0.2552204176334,0.2714617169373,0.3317865429234,0.1276102088167,0.986078886311
2015-16,Walla Walla Public Schools,Military,Unknown,08,SBAC,ELA,436.0,0.2591743119266,0.2729357798165,0.3279816513761,0.1261467889908,0.9862385321101
2015-16,Walla Walla Public Schools,Race,Black/ African American,08,SBAC,ELA,,,,,,
2015-16,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,08,SBAC,ELA,,,,,,
2015-16,Walla Walla Public Schools,Race,Asian,08,SBAC,ELA,,,,,,
2015-16,Walla Walla Public Schools,Race,TwoorMoreRaces,08,SBAC,ELA,16.0,0.25,0.3125,0.25,0.125,0.9375
2015-16,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),08,SBAC,ELA,187.0,0.3582887700534,0.3262032085561,0.2620320855614,0.0481283422459,0.9946524064172
2015-16,Walla Walla Public Schools,Race,White,08,SBAC,ELA,221.0,0.1764705882352,0.2307692307692,0.3846153846153,0.1900452488687,0.9819004524887
2015-16,Walla Walla Public Schools,s504,Section 504,08,SBAC,ELA,20.0,0.25,0.35,0.3,0.05,0.95
2015-16,Walla Walla Public Schools,s504,Non Section 504,08,SBAC,ELA,416.0,0.2596153846153,0.2692307692307,0.3293269230769,0.1298076923076,0.9879807692308
2015-16,Walla Walla Public Schools,SWD,Students with Disabilities,08,SBAC,ELA,,,,,,
2015-16,Walla Walla Public Schools,SWD,Students without Disabilities,08,SBAC,ELA,,0.1937984496124,0.2894056847545,0.3669250645994,0.1395348837209,0.9896640826874
2015-16,Walla Walla Public Schools,All,All Students,08,SBAC,Math,435.0,0.3448275862068,0.303448275862,0.1793103448275,0.1563218390804,0.9839080459771
2015-16,Walla Walla Public Schools,ELL,English Language Learners,08,SBAC,Math,,,,,,
2015-16,Walla Walla Public Schools,ELL,Non-English Language Learners,08,SBAC,Math,,0.3053435114503,0.3104325699745,0.1959287531806,0.1704834605597,0.9821882951654
2015-16,Walla Walla Public Schools,Foster,Non-Foster Care,08,SBAC,Math,435.0,0.3448275862068,0.303448275862,0.1793103448275,0.1563218390804,0.9839080459771
2015-16,Walla Walla Public Schools,FRL,Non-Low Income,08,SBAC,Math,192.0,0.203125,0.2604166666666,0.2447916666666,0.2708333333333,0.9791666666667
2015-16,Walla Walla Public Schools,FRL,Low-Income,08,SBAC,Math,243.0,0.4567901234567,0.3374485596707,0.1275720164609,0.0658436213991,0.9876543209877
2015-16,Walla Walla Public Schools,Gender,Male,08,SBAC,Math,210.0,0.4190476190476,0.3047619047619,0.1666666666666,0.1047619047619,0.9952380952381
2015-16,Walla Walla Public Schools,Gender,Female,08,SBAC,Math,225.0,0.2755555555555,0.3022222222222,0.1911111111111,0.2044444444444,0.9733333333334
2015-16,Walla Walla Public Schools,homeless,Homeless,08,SBAC,Math,12.0,0.25,0.4166666666666,0.25,0.0833333333333,1.0
2015-16,Walla Walla Public Schools,homeless,Non-Homeless,08,SBAC,Math,423.0,0.3475177304964,0.3002364066193,0.177304964539,0.1583924349881,0.9834515366431
2015-16,Walla Walla Public Schools,Migrant,Migrant,08,SBAC,Math,,,,,,
2015-16,Walla Walla Public Schools,Migrant,Non Migrant,08,SBAC,Math,,0.3418604651162,0.3023255813953,0.1813953488372,0.1581395348837,0.9837209302326
2015-16,Walla Walla Public Schools,Military,Unknown,08,SBAC,Math,435.0,0.3448275862068,0.303448275862,0.1793103448275,0.1563218390804,0.9839080459771
2015-16,Walla Walla Public Schools,Race,Black/ African American,08,SBAC,Math,,,,,,
2015-16,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,08,SBAC,Math,,,,,,
2015-16,Walla Walla Public Schools,Race,Asian,08,SBAC,Math,,,,,,
2015-16,Walla Walla Public Schools,Race,TwoorMoreRaces,08,SBAC,Math,16.0,0.4375,0.1875,0.125,0.1875,0.9375
2015-16,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),08,SBAC,Math,187.0,0.4705882352941,0.3743315508021,0.1122994652406,0.0320855614973,0.9893048128343
2015-16,Walla Walla Public Schools,Race,White,08,SBAC,Math,220.0,0.2272727272727,0.2590909090909,0.2363636363636,0.2590909090909,0.9818181818182
2015-16,Walla Walla Public Schools,s504,Section 504,08,SBAC,Math,20.0,0.4,0.3,0.05,0.2,0.95
2015-16,Walla Walla Public Schools,s504,Non Section 504,08,SBAC,Math,415.0,0.3421686746987,0.3036144578313,0.1855421686746,0.1542168674698,0.9855421686747
2015-16,Walla Walla Public Schools,SWD,Students with Disabilities,08,SBAC,Math,,,,,,
2015-16,Walla Walla Public Schools,SWD,Students without Disabilities,08,SBAC,Math,,0.2772020725388,0.3367875647668,0.1994818652849,0.1761658031088,0.9896373056995
2015-16,Walla Walla Public Schools,All,All Students,11,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,ELL,Non-English Language Learners,11,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,Foster,Non-Foster Care,11,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,FRL,Non-Low Income,11,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,FRL,Low-Income,11,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,Gender,Male,11,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,homeless,Non-Homeless,11,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,Migrant,Non Migrant,11,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,Military,Unknown,11,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),11,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,Race,White,11,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,s504,Non Section 504,11,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,SWD,Students with Disabilities,11,AIM,ELA,,,,,,
2015-16,Walla Walla Public Schools,All,All Students,11,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,ELL,Non-English Language Learners,11,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Foster,Non-Foster Care,11,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,FRL,Non-Low Income,11,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,FRL,Low-Income,11,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Gender,Male,11,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,homeless,Non-Homeless,11,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Migrant,Non Migrant,11,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Military,Unknown,11,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),11,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,Race,White,11,AIM,Math,,,,,,
2015-16,Walla Walla Public Schools,s504,Non Section 504,11,AIM,Math,,,,,,
